advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	m55_64	male (55-64)	400	1	5551973	2487147	27728	6293
Fidesz	Fidesz	9844779306	Facebook	m55_64	male (55-64)	119	1	1861970	825002	9607	4114
SPD	SPD	47930567748	Facebook	m55_64	male (55-64)	2056	1	1363613	310307	34369	763
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	m55_64	male (55-64)	216	1	1284357	523540	19133	4664
Ciudadanos	Ciudadanos	74078667754	Facebook	m55_64	male (55-64)	126	1	1218062	552405	11664	3395
CDU	CDU	78502295414	Facebook	m55_64	male (55-64)	13025	1	1170997	253630	38269	108
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m55_64	male (55-64)	68	1	1148717	483803	5981	1329
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	m55_64	male (55-64)	4400	1	1078411	294971	14885	722
Avaaz	Avaaz	8340223883	Facebook	m55_64	male (55-64)	111	1	1040995	454599	5504	1479
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	m55_64	male (55-64)	10	1	901243	432624	4473	954
Open Vld	Open Vld	53668151866	Facebook	m55_64	male (55-64)	117	1	900957	384001	9558	2413
Moderaterna	Moderaterna	7719591155	Facebook	m55_64	male (55-64)	132	1	860235	340115	16610	3982
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	m55_64	male (55-64)	21	1	818603	346971	4619	1049
FDP	FDP	21289227249	Facebook	m55_64	male (55-64)	1139	1	709874	219989	8824	442
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m55_64	male (55-64)	2152	1	692999	175420	16782	1110
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	m55_64	male (55-64)	136	1	690833	203768	2714	769
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m55_64	male (55-64)	20	1	674198	310401	1565	626
Conservatives	The Conservative Party	8807334278	Facebook	m55_64	male (55-64)	1343	1	661135	145070	22750	568
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	m55_64	male (55-64)	60	1	618434	276282	4044	899
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m55_64	male (55-64)	20	1	596353	272981	1872	858
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m55_64	male (55-64)	42	1	540145	234862	7956	2467
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	m55_64	male (55-64)	27	1	533428	241949	1210	301
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	m55_64	male (55-64)	40	1	533016	229147	6735	2034
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	m55_64	male (55-64)	16	1	517947	233569	3391	800
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	m55_64	male (55-64)	52	1	511875	222523	1883	474
