advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberalai	Liberalai	81004804444	Facebook	0_1k	0 - 1k	LT	Lithuania	29	1	28971	0	2871	0
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	0_1k	0 - 1k	LT	Lithuania	22	1	21977	0	2177	0
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	0_1k	0 - 1k	LT	Lithuania	12	1	11987	0	1187	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	0_1k	0 - 1k	LT	Lithuania	8	1	7992	0	781	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	0_1k	0 - 1k	LT	Lithuania	8	1	7991	0	791	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	0_1k	0 - 1k	LT	Lithuania	6	1	5994	0	594	0
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	0_1k	0 - 1k	LT	Lithuania	4	1	3995	0	395	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	0_1k	0 - 1k	LT	Lithuania	3	1	2997	0	297	0
Petras Auštrevičius		1482024028702535	Facebook	0_1k	0 - 1k	LT	Lithuania	3	1	2997	0	297	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	0_1k	0 - 1k	LT	Lithuania	3	1	2996	0	296	0
RoboMarkets - Global		588252871551498	Facebook	0_1k	0 - 1k	LT	Lithuania	4	1	2037	0	179	0
European Parliament		178362315106	Facebook	0_1k	0 - 1k	LT	Lithuania	3	1	2007	0	198	0
Jaunųjų konservatorių lyga	Vaitkevicius	269533485196	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1998	0	197	0
L.Kojalos knyga Europa? Pokalbiai su Prezidentais, Ministrais ir Taksistais		2144450085772571	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1998	0	198	0
No plastic world		247951075881161	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1998	0	176	0
Bronis Ropė		216419471860983	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1998	0	198	0
Nula		257091368278945	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1998	0	198	0
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1997	0	197	0
European Commission		107898832590939	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1997	0	197	0
Tomas Tomilinas - naujienos		530620843630609	Facebook	0_1k	0 - 1k	LT	Lithuania	2	1	1997	0	197	0
Dovilas Petkus	Katelynas Martynas	666697733748899	Facebook	0_1k	0 - 1k	LT	Lithuania	1	1	999	0	99	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	0_1k	0 - 1k	LT	Lithuania	1	1	999	0	99	0
Mano Europa		447107772102512	Facebook	0_1k	0 - 1k	LT	Lithuania	1	1	999	0	88	0
Planet Pure LT		314491845927781	Facebook	0_1k	0 - 1k	LT	Lithuania	1	1	999	0	88	0
Dream 2 Drive		1122458617876090	Facebook	0_1k	0 - 1k	LT	Lithuania	1	1	999	0	99	0
