advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	500k_1m	500k - 1m	AT	Austria	8	1	3033504	1516754	25164	11033
FPÖ-Wien		146097669338683	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	999999	500000	4999	1000
kontrast.at	kontrast.at	1079650008770485	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	999998	499999	998	499
Harald Vilimsky		547597092025909	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	999998	500000	4999	1000
European Greens		141366725876424	Facebook	500k_1m	500k - 1m	AT	Austria	7	1	878811	439406	5312	1767
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	AT	Austria	11	1	139195	69598	763	238
Stoffgewickelt		371431596728634	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	135113	67557	134	67
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	20882	10441	929	185
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	17767	8884	88	17
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	16530	8265	82	16
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	14216	7108	63	12
MasterClass		687589164666184	Facebook	500k_1m	500k - 1m	AT	Austria	2	1	9851	4926	43	8
Pologize Fashion		274227073497806	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	7884	3942	70	35
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	500k_1m	500k - 1m	AT	Austria	7	1	6828	3414	9	3
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	AT	Austria	2	1	6414	3207	29	6
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	5262	2631	26	5
European Commission		107898832590939	Facebook	500k_1m	500k - 1m	AT	Austria	5	1	3429	1715	15	3
Gaia		182073298490036	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	2961	1481	26	13
Erasmus Student Network		25226723130	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	1839	920	0	0
Greens/EFA in the European Parliament		150527751674751	Facebook	500k_1m	500k - 1m	AT	Austria	2	1	1825	913	0	0
BonneGueule		140324089470	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	1163	582	5	1
Center for European Integration Studies (ZEI)		144159745724379	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	690	345	0	0
ADAR		175390195814995	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	507	254	1	0
Verv		560545637307176	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	431	216	0	0
China Xinhua News		338109312883186	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	263	132	0	0
Huawei Europe		1709278142683543	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	166	83	0	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	125	63	0	0
Gul Ahmed		312754697664	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	99	50	0	0
Campact e.V.	Campact e.V.	82734241364	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	78	39	0	0
Delphinus		20411877802	Facebook	500k_1m	500k - 1m	AT	Austria	4	1	59	30	0	0
RSM MBA		110428762358678	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	46	23	0	0
Comité international de la Croix-Rouge		540364216018969	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	35	18	0	0
Scholarships for International Students		143550215717842	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	33	17	0	0
CGTN		565225540184937	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	31	16	0	0
Itthonról Otthonra		795559303924823	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	21	11	0	0
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	12	6	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	10	5	0	0
Morvai Krisztina		282077899700	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	10	5	0	0
ScribersHive		722350287934296	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	9	5	0	0
MmosWorld		1262271977168621	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	7	4	0	0
TRT World		1559901027613381	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	6	3	0	0
Frosch		223829854355699	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	3	2	0	0
The Syria Campaign		607756062649744	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	3	2	0	0
COP23		1812087282376505	Facebook	500k_1m	500k - 1m	AT	Austria	1	1	0	0	0	0
