advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
АБВ - Младежи		258397044345249	Facebook	d057	2019-02-26	BG	Bulgaria	4	1	4776	918	109	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d057	2019-02-26	BG	Bulgaria	4	1	3557	1073	29	7
Council of the European Union		147547541961576	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	430	215	2	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	423	130	0	0
Melba Culp		902971599738051	Facebook	d057	2019-02-26	BG	Bulgaria	4	1	285	57	1	0
VOA - Глас на Америка		176413438620	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	195	39	2	0
EU Citizens Alliance		1122069994636814	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	87	17	0	0
RSM MBA		110428762358678	Facebook	d057	2019-02-26	BG	Bulgaria	3	1	70	32	0	0
FT Content Solutions		1220981994590364	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	55	11	0	0
Stanford Graduate School of Business		208357009185713	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	25	5	0	0
Columbia University in the City of New York		102471088936	Facebook	d057	2019-02-26	BG	Bulgaria	3	1	14	5	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	12	6	0	0
Le Monde		14892757589	Facebook	d057	2019-02-26	BG	Bulgaria	6	1	10	4	0	0
Open Society Foundations		18983389920	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	6	1	0	0
Lettuce Networks		323302384460728	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	3	0	0	0
Soviet Visuals		1160495674016675	Facebook	d057	2019-02-26	BG	Bulgaria	4	1	3	0	0	0
YOGA BURN		146316959083110	Facebook	d057	2019-02-26	BG	Bulgaria	3	1	3	0	0	0
SAGE Publishing		121340691244235	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	2	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	1	0	0	0
Exponea		437489159794764	Facebook	d057	2019-02-26	BG	Bulgaria	2	1	1	0	0	0
African Union USA		507866149701811	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	0	0	0	0
Smart Water Magazine		634705100258374	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	0	0	0	0
IFES - International Fellowship of Evangelical Students		96156071216	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	0	0	0	0
Roposo - TV By The People		574950735891850	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	0	0	0	0
Harvard Business Review		10423517786	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	0	0	0	0
Columbia Alumni Association		195421575197	Facebook	d057	2019-02-26	BG	Bulgaria	1	1	0	0	0	0
