advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	HU	Hungary	39	1	17410837	8271938	37019	16844
European Parliament		178362315106	Facebook	HU	Hungary	84	1	9605776	4351380	29769	9425
Fidesz	Fidesz	9844779306	Facebook	HU	Hungary	43	1	8454904	3960974	27562	13467
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	HU	Hungary	70	1	6566929	2760999	15062	5505
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	HU	Hungary	35	1	5870865	2386950	4379	1015
MSZP	MSZP	115388925185513	Facebook	HU	Hungary	49	1	4626949	1999999	7737	2836
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	HU	Hungary	105	1	4189892	1663999	8076	3207
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	HU	Hungary	46	1	3665897	1452987	6858	1976
Kialo		729627343834501	Facebook	HU	Hungary	306	1	3128084	1266326	18738	4783
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	HU	Hungary	45	1	2811599	1016841	4009	1145
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	HU	Hungary	13	1	2454987	1001000	4844	2030
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	HU	Hungary	22	1	2408489	970898	4135	1350
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	HU	Hungary	26	1	2194976	795000	3407	979
European Commission		107898832590939	Facebook	HU	Hungary	19	1	2116871	958424	7544	2078
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	HU	Hungary	11	1	1969964	869987	4555	2177
Greenpeace Magyarország		35634348348	Facebook	HU	Hungary	67	1	1843876	766973	7764	315
Dúró Dóra		191946490841225	Facebook	HU	Hungary	27	1	1725748	679948	4428	1563
Ujhelyi István dr.	MSZP	734217673259088	Facebook	HU	Hungary	31	1	1648822	658926	4051	1481
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	HU	Hungary	14	1	1499950	549993	2816	944
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	HU	Hungary	27	1	1485856	539950	2666	645
European Greens		141366725876424	Facebook	HU	Hungary	8	1	1437378	618704	3551	1358
Morvai Krisztina		282077899700	Facebook	HU	Hungary	3	1	1199945	599974	1596	599
Budapest 10-es Választókerület		757956501234552	Facebook	HU	Hungary	24	1	1144976	358000	2630	544
Erdős Norbert		225260807491081	Facebook	HU	Hungary	1	1	999945	499973	4998	999
Itthonról Otthonra		795559303924823	Facebook	HU	Hungary	1	1	999681	499841	618	309
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	HU	Hungary	20	1	979967	291997	2182	473
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	HU	Hungary	14	1	939956	350994	1516	489
