day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	PL	Poland	880	224	6469549	2357945	18943	3352
d131	2019-05-11	PL	Poland	944	233	7258743	2659230	18093	3267
d130	2019-05-10	PL	Poland	1316	232	5655651	1802287	15347	2838
d129	2019-05-09	PL	Poland	1189	218	4214935	1364537	11820	2286
d128	2019-05-08	PL	Poland	1095	193	3852633	1270720	10579	1986
d127	2019-05-07	PL	Poland	1057	175	3612018	1264225	9566	1919
d126	2019-05-06	PL	Poland	1102	179	4143199	1440319	11216	1668
d125	2019-05-05	PL	Poland	993	183	2989648	1070962	7075	1309
d124	2019-05-04	PL	Poland	996	195	4533930	1779111	9883	2188
d123	2019-05-03	PL	Poland	1031	198	4717182	1821259	10101	2179
d122	2019-05-02	PL	Poland	1045	191	4316267	1720492	10244	2148
d121	2019-05-01	PL	Poland	983	190	3749367	1516770	8355	1727
d120	2019-04-30	PL	Poland	1040	204	3618940	1502998	8100	1718
d119	2019-04-29	PL	Poland	1004	207	1901741	718924	6267	1117
d118	2019-04-28	PL	Poland	974	200	1829781	684547	6102	1115
d117	2019-04-27	PL	Poland	970	202	1804888	718260	6758	1256
d116	2019-04-26	PL	Poland	974	202	1494391	542507	6452	1248
d115	2019-04-25	PL	Poland	946	200	1112140	369376	3833	626
d114	2019-04-24	PL	Poland	922	200	1153930	393402	3624	653
d113	2019-04-23	PL	Poland	935	203	1167255	409664	4090	784
d112	2019-04-22	PL	Poland	713	204	554021	174571	1574	236
d111	2019-04-21	PL	Poland	757	203	749321	248538	2420	390
d110	2019-04-20	PL	Poland	775	221	881268	296349	2996	542
d109	2019-04-19	PL	Poland	835	247	955837	333643	3191	626
d108	2019-04-18	PL	Poland	630	260	1010800	353662	3168	613
d107	2019-04-17	PL	Poland	644	269	1205458	399766	4001	734
d106	2019-04-16	PL	Poland	686	292	1101431	395547	3936	637
d105	2019-04-15	PL	Poland	788	319	1756475	662428	5208	821
d104	2019-04-14	PL	Poland	781	323	2897833	1243567	5722	999
d103	2019-04-13	PL	Poland	791	331	2030049	724545	4794	779
d102	2019-04-12	PL	Poland	881	342	1992231	703977	5216	810
d101	2019-04-11	PL	Poland	824	349	1913704	678633	4518	695
