advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	65_	65+	SI	Slovenia	97	1	181454	45930	1403	13
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	65_	65+	SI	Slovenia	16	1	115884	36626	286	11
Franc Bogovič		288826994603012	Facebook	65_	65+	SI	Slovenia	9	1	111857	50324	284	45
Milan Zver		279397488827904	Facebook	65_	65+	SI	Slovenia	6	1	48370	16590	90	0
Romana Tomc		1025408990823719	Facebook	65_	65+	SI	Slovenia	5	1	46566	14504	154	15
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	65_	65+	SI	Slovenia	47	1	38963	8971	565	0
Patricija Šulin		1541413339429015	Facebook	65_	65+	SI	Slovenia	6	1	20947	8107	145	10
Siemens Slovenija		393074441061448	Facebook	65_	65+	SI	Slovenia	11	1	17007	3398	59	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	65_	65+	SI	Slovenia	9	1	14135	4228	114	3
Tanja Fajon		73452413740	Facebook	65_	65+	SI	Slovenia	3	1	13073	2614	25	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	SI	Slovenia	29	1	12458	5811	23	7
European Greens		141366725876424	Facebook	65_	65+	SI	Slovenia	3	1	11716	5858	58	11
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	65_	65+	SI	Slovenia	3	1	9666	1933	30	0
Levica	Levica	285304408294792	Facebook	65_	65+	SI	Slovenia	13	1	7809	1847	241	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	65_	65+	SI	Slovenia	49	1	7371	3163	35	8
Neva Grašič		2235496013147745	Facebook	65_	65+	SI	Slovenia	2	1	6532	1306	20	0
Žiga Turk		352586381292	Facebook	65_	65+	SI	Slovenia	2	1	5763	2881	57	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	65_	65+	SI	Slovenia	6	1	4473	842	128	0
European Parliament		178362315106	Facebook	65_	65+	SI	Slovenia	14	1	4324	1581	47	3
VoteWatch Europe		355087424564148	Facebook	65_	65+	SI	Slovenia	5	1	3542	1536	7	1
Angelika Mlinar		253355901456286	Facebook	65_	65+	SI	Slovenia	1	1	3409	681	6	0
DOM - Domovinska liga		571044543390810	Facebook	65_	65+	SI	Slovenia	4	1	3404	1009	56	0
Gašper Ferjan		405727836160839	Facebook	65_	65+	SI	Slovenia	1	1	2762	552	5	0
Časopis Slovenec		240130223029252	Facebook	65_	65+	SI	Slovenia	1	1	2486	1243	24	0
Povežimo se		1212524292238625	Facebook	65_	65+	SI	Slovenia	1	1	2226	1113	22	0
