advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	50_100	50 - 100	PT	Portugal	308	1	741645	312310	3460	686
Greens/EFA in the European Parliament		150527751674751	Facebook	50_100	50 - 100	PT	Portugal	32	1	261787	124639	250	46
350.org		12185972707	Facebook	50_100	50 - 100	PT	Portugal	27	1	67739	19887	470	91
The Sorgentian		999473843569108	Facebook	50_100	50 - 100	PT	Portugal	1	1	38100	15240	33	6
Save the Refugees		1931458237163388	Facebook	50_100	50 - 100	PT	Portugal	1	1	35247	14099	31	6
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	50_100	50 - 100	PT	Portugal	3	1	29141	14570	64	12
Kairen Beachwear		561964244297847	Facebook	50_100	50 - 100	PT	Portugal	1	1	22154	11077	26	5
World Surf League		81269622057	Facebook	50_100	50 - 100	PT	Portugal	1	1	16139	6455	14	2
Florida Invest		1757174107834441	Facebook	50_100	50 - 100	PT	Portugal	2	1	11053	5507	48	9
Orelia Jewellery		404191947424	Facebook	50_100	50 - 100	PT	Portugal	1	1	10769	4307	2	0
Wholesome Culture		1664959567149320	Facebook	50_100	50 - 100	PT	Portugal	6	1	9332	3874	12	2
LIKE APP		272972103180159	Facebook	50_100	50 - 100	PT	Portugal	1	1	8199	3279	7	1
Solar Impulse		187539851277198	Facebook	50_100	50 - 100	PT	Portugal	2	1	7567	3026	6	1
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	50_100	50 - 100	PT	Portugal	45	1	7545	2928	12	0
Verv		560545637307176	Facebook	50_100	50 - 100	PT	Portugal	4	1	7115	3370	15	2
The Epoch		218371925673146	Facebook	50_100	50 - 100	PT	Portugal	6	1	6460	2156	14	0
eToro		193863317737	Facebook	50_100	50 - 100	PT	Portugal	18	1	6262	2860	15	3
Coconut Bowls		451945511677873	Facebook	50_100	50 - 100	PT	Portugal	68	1	5674	1577	30	0
CGTN		565225540184937	Facebook	50_100	50 - 100	PT	Portugal	1	1	3615	1807	1	0
Alans		505502073289313	Facebook	50_100	50 - 100	PT	Portugal	2	1	3310	662	16	0
European Parliament		178362315106	Facebook	50_100	50 - 100	PT	Portugal	39	1	3294	716	10	0
ThreeKingdomsOverlord		206104336662749	Facebook	50_100	50 - 100	PT	Portugal	1	1	3194	638	28	5
The Bambooster		230034544330013	Facebook	50_100	50 - 100	PT	Portugal	2	1	3146	1258	0	0
U.S. Mission to NATO		67014122312	Facebook	50_100	50 - 100	PT	Portugal	1	1	3060	1224	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	50_100	50 - 100	PT	Portugal	5	1	2889	1194	4	0
World Bank		153371894688575	Facebook	50_100	50 - 100	PT	Portugal	34	1	2539	1232	8	1
