advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	29	1	68315	31713	218	50
Izdali smo SDP, radimo za HDZ		1613986695597154	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	1	1	43431	8686	76	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	54	1	38912	15578	59	4
Ruža Tomašić		1434305366791182	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	38	1	20042	5806	46	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	40	1	16724	3493	90	1
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	18	1	15470	5978	24	1
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	38	1	15215	5428	50	4
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	18	1	11849	4046	24	2
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	19	1	8570	2510	25	2
Kialo		729627343834501	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	235	1	7493	3138	30	8
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	6	1	6756	2340	14	1
Eclectica		1379977375431894	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	1	1	6438	3219	28	5
Valter Flego	Valter Flego	441675022557503	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	7	1	6306	2203	11	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	1	1	5980	2392	5	1
Electrolux Hrvatska		1229501663771543	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	3	1	5888	2944	4	0
European Greens	European Greens	141366725876424	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	11	1	5664	2489	17	5
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	39	1	4816	2250	11	3
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	13	1	4229	962	25	2
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	15	1	3984	854	12	0
Zoran Bahtijarević		2195720960680577	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	4	1	3892	1862	11	2
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	6	1	3626	1151	7	0
Tomislav Tolušić		1564808330472057	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	1	1	3031	606	5	0
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	3	1	2641	942	3	0
Dominik Vuletić		1858121814431190	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	4	1	2338	504	4	0
Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	lika_senj_county_HR	Lika-Senj County, Croatia	6	1	2306	499	7	0
