advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RMDSZ	RMDSZ	102601499822802	Facebook	0_50	0 - 50	RO	Romania	141	1	2482315	603011	2488	19
Daniel Buda	Buda Daniel	220579784732993	Facebook	0_50	0 - 50	RO	Romania	39	1	815960	213999	811	0
European Parliament		178362315106	Facebook	0_50	0 - 50	RO	Romania	56	1	811964	252991	5077	0
ALDE Sector 6		428872677299268	Facebook	0_50	0 - 50	RO	Romania	57	1	687100	176147	912	11
Fratii Haiduc Music Events		686571504711148	Facebook	0_50	0 - 50	RO	Romania	18	1	529981	126999	374	0
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	0_50	0 - 50	RO	Romania	26	1	516519	123881	1241	0
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	0_50	0 - 50	RO	Romania	18	1	430163	107029	323	2
Partidul Naţional Liberal		181375448581167	Facebook	0_50	0 - 50	RO	Romania	49	1	427095	134242	316	30
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	0_50	0 - 50	RO	Romania	42	1	417614	93195	788	3
Gregoriana Tudoran		1985293741779690	Facebook	0_50	0 - 50	RO	Romania	25	1	404553	118443	297	9
Greens/EFA in the European Parliament		150527751674751	Facebook	0_50	0 - 50	RO	Romania	16	1	402422	151984	441	0
Razvan Popa		128861244581738	Facebook	0_50	0 - 50	RO	Romania	45	1	392044	95757	611	14
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	0_50	0 - 50	RO	Romania	13	1	386343	86177	253	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	0_50	0 - 50	RO	Romania	17	1	358087	83420	285	2
PNL Bistrița-Năsăud		709900909075368	Facebook	0_50	0 - 50	RO	Romania	18	1	351534	75710	340	1
România în primul rând	Future Innovation	770704223323599	Facebook	0_50	0 - 50	RO	Romania	40	1	344626	95585	302	23
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	0_50	0 - 50	RO	Romania	20	1	331979	75000	416	0
Kialo		729627343834501	Facebook	0_50	0 - 50	RO	Romania	79	1	298609	62873	663	0
George Simion Unire		294035851052538	Facebook	0_50	0 - 50	RO	Romania	35	1	296678	68363	497	4
Marian-Jean Marinescu		207673790490	Facebook	0_50	0 - 50	RO	Romania	8	1	294426	58694	678	0
Ionel Dancă		227578001357165	Facebook	0_50	0 - 50	RO	Romania	8	1	282410	63016	149	0
Litere.net	litere.net	1504323906337545	Facebook	0_50	0 - 50	RO	Romania	9	1	270645	87325	135	2
PNL Alba		187133884725560	Facebook	0_50	0 - 50	RO	Romania	26	1	246974	53999	540	0
PNL Cluj		252950101538687	Facebook	0_50	0 - 50	RO	Romania	21	1	235305	77064	385	2
Constantin Boliacu - Fost Consilier Local ALDE		1628366507416344	Facebook	0_50	0 - 50	RO	Romania	14	1	220986	56000	291	0
PNL Constanţa	PNL Constanţa	422079857963680	Facebook	0_50	0 - 50	RO	Romania	22	1	216754	55355	440	0
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	0_50	0 - 50	RO	Romania	16	1	215047	59462	179	6
Minority SafePack		532492010145546	Facebook	0_50	0 - 50	RO	Romania	10	1	213473	66600	470	0
Norica Nicolai		121265151226126	Facebook	0_50	0 - 50	RO	Romania	4	1	199373	39875	394	0
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	0_50	0 - 50	RO	Romania	18	1	184725	51148	353	0
Traian Băsescu		361235817223309	Facebook	0_50	0 - 50	RO	Romania	4	1	180056	36011	317	0
Aresel		292847028010932	Facebook	0_50	0 - 50	RO	Romania	6	1	174449	40872	592	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	0_50	0 - 50	RO	Romania	25	1	173848	45603	263	11
Ovidiu-Iosif Gal, candidat independent pentru Parlamentul European		354404288474557	Facebook	0_50	0 - 50	RO	Romania	5	1	163006	65174	480	0
PNL Sector 2		434422389926419	Facebook	0_50	0 - 50	RO	Romania	4	1	159995	34999	83	0
PMP TV		958364000868431	Facebook	0_50	0 - 50	RO	Romania	5	1	158754	34638	423	0
Partidul Mișcarea Populară Suceava Oficial		2022868144593694	Facebook	0_50	0 - 50	RO	Romania	14	1	147151	49752	867	0
