location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ile_de_france_FR	Île-de-France, France	Greenpeace France		39435457457	Facebook	128	1	5241112	2416159	26738	6126
ile_de_france_FR	Île-de-France, France	Médecins du Monde France		265420476920	Facebook	1995	1	4619110	1453807	78632	6325
ile_de_france_FR	Île-de-France, France	European Parliament		178362315106	Facebook	64	1	4049840	1840666	23526	5266
ile_de_france_FR	Île-de-France, France	Parlement européen en France	Parlement européen en France	279757933824	Facebook	36	1	2177532	918397	11100	2873
ile_de_france_FR	Île-de-France, France	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	88	1	1783653	701999	12194	2599
ile_de_france_FR	Île-de-France, France	Primes écologique		152399322377561	Facebook	9	1	1751506	759438	23041	5187
ile_de_france_FR	Île-de-France, France	Make.org	Make.org	122037308191612	Facebook	77	1	1449027	629199	8986	2138
ile_de_france_FR	Île-de-France, France	Kialo		729627343834501	Facebook	353	1	1188100	473241	7386	1754
ile_de_france_FR	Île-de-France, France	SOS Racisme		166294396737151	Facebook	1	1	924676	462338	9245	4623
ile_de_france_FR	Île-de-France, France	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	93	1	923508	334234	2700	53
ile_de_france_FR	Île-de-France, France	Route Auto		252868201731333	Facebook	9	1	870775	412086	4062	791
ile_de_france_FR	Île-de-France, France	Le Monde		14892757589	Facebook	36	1	739434	273298	1546	196
ile_de_france_FR	Île-de-France, France	UNICEF France		173159234432	Facebook	38	1	612466	240715	3312	784
ile_de_france_FR	Île-de-France, France	Agence Isolation Pour Tous		568528630290119	Facebook	19	1	586658	245571	8878	1910
ile_de_france_FR	Île-de-France, France	Ministère de l'Intérieur		103146727990	Facebook	29	1	577628	243087	3000	687
ile_de_france_FR	Île-de-France, France	Economiser Energie		286272318578056	Facebook	4	1	500282	200104	5003	1000
ile_de_france_FR	Île-de-France, France	Unis pour les Droits Humains		1642871805813802	Facebook	20	1	496616	197102	393	6
ile_de_france_FR	Île-de-France, France	Mon Energie Verte		252140872017180	Facebook	4	1	482353	185811	4914	962
ile_de_france_FR	Île-de-France, France	Consommez Malin		2045469565728527	Facebook	42	1	459421	92140	8050	1600
ile_de_france_FR	Île-de-France, France	Musée national de l'histoire de l'immigration		89756927592	Facebook	6	1	410994	175000	1794	300
ile_de_france_FR	Île-de-France, France	European Greens		141366725876424	Facebook	17	1	355560	156203	2838	672
ile_de_france_FR	Île-de-France, France	Les Energies du Soleil		1684031805239401	Facebook	14	1	338554	156775	3834	1364
ile_de_france_FR	Île-de-France, France	Shell		200969413280005	Facebook	1	1	327149	130860	2911	582
ile_de_france_FR	Île-de-France, France	CIWF France	CIWF France	335868279790722	Facebook	5	1	321439	135489	2867	677
ile_de_france_FR	Île-de-France, France	La Prime Énergie		336155273400553	Facebook	27	1	319912	125443	2816	626
