advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberts Zīle		508959865842254	Facebook	d102	2019-04-12	LV	Latvia	1	1	66666	33333	166	33
Ijabs Ivars		345347539390006	Facebook	d102	2019-04-12	LV	Latvia	1	1	39995	19997	99	19
Valdis Dombrovskis		984665731564266	Facebook	d102	2019-04-12	LV	Latvia	6	1	31785	7924	104	0
European Greens		141366725876424	Facebook	d102	2019-04-12	LV	Latvia	3	1	19033	5766	57	6
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	d102	2019-04-12	LV	Latvia	1	1	18180	9090	45	9
PROGRESĪVIE		184096511636333	Facebook	d102	2019-04-12	LV	Latvia	2	1	13593	5433	67	13
Greens/EFA in the European Parliament		150527751674751	Facebook	d102	2019-04-12	LV	Latvia	11	1	12048	5042	11	3
European Parliament		178362315106	Facebook	d102	2019-04-12	LV	Latvia	4	1	9999	2272	26	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	d102	2019-04-12	LV	Latvia	3	1	9543	1908	26	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	d102	2019-04-12	LV	Latvia	1	1	5555	1111	11	0
Aleksejs Loskutovs		541229793055345	Facebook	d102	2019-04-12	LV	Latvia	6	1	4950	985	71	1
Kialo		729627343834501	Facebook	d102	2019-04-12	LV	Latvia	9	1	4947	1218	41	7
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d102	2019-04-12	LV	Latvia	26	1	3039	1444	6	1
Centrālā vēlēšanu komisija		236758520084700	Facebook	d102	2019-04-12	LV	Latvia	1	1	2083	416	4	0
Resilience League		1774357632844613	Facebook	d102	2019-04-12	LV	Latvia	2	1	1506	301	29	0
VoteWatch Europe		355087424564148	Facebook	d102	2019-04-12	LV	Latvia	5	1	1191	506	2	1
RuBaltic.Ru		361996777230933	Facebook	d102	2019-04-12	LV	Latvia	1	1	1002	200	1	0
Apollo.lv		158021020892930	Facebook	d102	2019-04-12	LV	Latvia	1	1	999	0	99	0
Zaļā brīvība		660016677346773	Facebook	d102	2019-04-12	LV	Latvia	1	1	908	454	8	0
Eņģeļa pasts / No Sirds Uz Sirdi		1794159517532729	Facebook	d102	2019-04-12	LV	Latvia	1	1	624	124	12	0
European Youth Event		919232861444360	Facebook	d102	2019-04-12	LV	Latvia	3	1	615	253	1	0
Guardian Weekly		64525551258	Facebook	d102	2019-04-12	LV	Latvia	4	1	572	231	0	0
Arte		656089814494677	Facebook	d102	2019-04-12	LV	Latvia	6	1	561	259	1	0
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	d102	2019-04-12	LV	Latvia	1	1	499	0	49	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	d102	2019-04-12	LV	Latvia	5	1	462	206	0	0
