advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kęstutis Mažeika		781577665286911	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	2	1	93872	45585	177	0
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	44	1	43811	19391	64	12
European Parliament		178362315106	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	37	1	15250	6528	67	16
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	43	1	10612	4160	20	3
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	50	1	8872	3147	19	0
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	92	1	6564	1651	29	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	18	1	3337	1391	13	1
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	14	1	2371	707	6	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	9	1	1986	912	5	0
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	4	1	1533	575	3	1
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	15	1	1463	540	5	0
European Commission		107898832590939	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	12	1	1277	550	3	0
Tomas Tomilinas - naujienos		530620843630609	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	13	1	1253	472	5	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	24	1	1126	267	14	0
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	1	1	1046	523	5	1
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	10	1	1014	260	3	0
Marijampolės jaunimo organizacijų taryba „Apskritas stalas“		129858305759	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	1	1	999	0	99	0
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	10	1	770	183	3	0
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	6	1	647	129	2	0
Petras Auštrevičius		1482024028702535	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	8	1	621	300	2	0
Liberalai	Liberalai	81004804444	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	29	1	590	122	10	0
Bronis Ropė		216419471860983	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	6	1	577	114	1	0
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	1	1	528	264	1	0
Robertas Šarknickas		880209082011396	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	4	1	450	99	1	0
SoliTek Lietuva		1472498606141305	Facebook	marijampole_county	Marijampolė County	LT	Lithuania	1	1	399	79	0	0
