advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	rd5	Last 5 days	MT	Malta	6	1	1318091	569047	10907	2582
David Casa	David Casa	193035580892638	Facebook	rd5	Last 5 days	MT	Malta	43	1	822242	198230	3157	44
Alfred Sant	Alfred Sant	537789116260209	Facebook	rd5	Last 5 days	MT	Malta	44	1	678079	185474	4224	150
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	rd5	Last 5 days	MT	Malta	56	1	489156	138700	4361	25
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	rd5	Last 5 days	MT	Malta	46	1	428202	99208	3568	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	rd5	Last 5 days	MT	Malta	54	1	377578	88802	3741	0
Joe Sammut		433245190070343	Facebook	rd5	Last 5 days	MT	Malta	18	1	249875	89499	661	49
Roberta Metsola		406824526101449	Facebook	rd5	Last 5 days	MT	Malta	12	1	227489	55999	1039	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	rd5	Last 5 days	MT	Malta	12	1	190573	40916	1265	83
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	rd5	Last 5 days	MT	Malta	6	1	189997	73999	1297	259
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	rd5	Last 5 days	MT	Malta	7	1	179993	69000	693	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	rd5	Last 5 days	MT	Malta	4	1	165552	67777	752	100
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	rd5	Last 5 days	MT	Malta	7	1	159349	67272	605	55
Ian Borg	Ian Borg	151496594943131	Facebook	rd5	Last 5 days	MT	Malta	6	1	158053	51277	248	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	rd5	Last 5 days	MT	Malta	8	1	153994	35000	594	0
David Stellini	David Stellini	1911257335785088	Facebook	rd5	Last 5 days	MT	Malta	4	1	151783	51785	515	71
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	rd5	Last 5 days	MT	Malta	20	1	147550	43126	1540	0
Peter Agius	Peter Agius	263881160919130	Facebook	rd5	Last 5 days	MT	Malta	9	1	140984	27798	704	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	rd5	Last 5 days	MT	Malta	4	1	114879	37976	663	121
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	rd5	Last 5 days	MT	Malta	24	1	112730	20550	1955	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	rd5	Last 5 days	MT	Malta	12	1	107641	27396	955	0
Martin Cauchi Inglott	Martin Cauchi Inglot	1198556280321936	Facebook	rd5	Last 5 days	MT	Malta	2	1	106248	43749	136	0
Frank Psaila		458318884361628	Facebook	rd5	Last 5 days	MT	Malta	17	1	84317	15866	1429	0
European Greens		141366725876424	Facebook	rd5	Last 5 days	MT	Malta	10	1	58931	26178	276	66
Josef Caruana		166617437361908	Facebook	rd5	Last 5 days	MT	Malta	5	1	58287	13521	344	22
Noel Cassar		290329184871610	Facebook	rd5	Last 5 days	MT	Malta	4	1	57095	11419	202	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	rd5	Last 5 days	MT	Malta	4	1	56360	25181	333	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	rd5	Last 5 days	MT	Malta	7	1	54448	11565	191	0
Malta Independent	Malta Independent	480288348662981	Facebook	rd5	Last 5 days	MT	Malta	11	1	49323	13166	940	0
Malta Qabel Kollox		244715312774043	Facebook	rd5	Last 5 days	MT	Malta	1	1	36363	18181	181	36
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	rd5	Last 5 days	MT	Malta	5	1	33004	7235	362	0
Arnold Cassola		453819464672968	Facebook	rd5	Last 5 days	MT	Malta	1	1	22726	4545	45	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	rd5	Last 5 days	MT	Malta	5	1	22209	10606	309	0
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	rd5	Last 5 days	MT	Malta	5	1	17995	6000	495	0
Kevin Cauchi - Ghajnsielem	Kevin Cauchi	325758517614182	Facebook	rd5	Last 5 days	MT	Malta	4	1	15108	4577	288	0
Anna Azzopardi	Ann Marie Azzopardi	380497969456408	Facebook	rd5	Last 5 days	MT	Malta	5	1	12995	1999	495	0
Josianne Cutajar		337620233111013	Facebook	rd5	Last 5 days	MT	Malta	1	1	9999	2000	19	0
Luke Caruana	Alternattiva Demokratika - The Green Party	289569618166195	Facebook	rd5	Last 5 days	MT	Malta	3	1	6997	1000	297	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd5	Last 5 days	MT	Malta	3	1	6935	2856	15	2
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	rd5	Last 5 days	MT	Malta	2	1	5998	999	198	0
