advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPD	SPD	47930567748	Facebook	100_1k	100 - 1k	DE	Germany	277	1	18611535	6015090	153689	40091
FDP	FDP	21289227249	Facebook	100_1k	100 - 1k	DE	Germany	135	1	11727180	4803727	68850	14697
Greenpeace Deutschland		22541752487	Facebook	100_1k	100 - 1k	DE	Germany	111	1	10792519	4384402	57170	12933
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	100_1k	100 - 1k	DE	Germany	74	1	6209480	2334820	40923	10599
European Parliament		178362315106	Facebook	100_1k	100 - 1k	DE	Germany	60	1	4859864	2184013	29471	11006
Kialo		729627343834501	Facebook	100_1k	100 - 1k	DE	Germany	327	1	4720726	1759171	36000	9453
DIE LINKE	DIE LINKE	47694585682	Facebook	100_1k	100 - 1k	DE	Germany	24	1	4193860	1807463	12447	2794
CDU	CDU	78502295414	Facebook	100_1k	100 - 1k	DE	Germany	83	1	3979917	802000	41417	8300
Covestro		150793518281117	Facebook	100_1k	100 - 1k	DE	Germany	12	1	3895275	1747872	7472	2694
Campact e.V.	Campact e.V.	82734241364	Facebook	100_1k	100 - 1k	DE	Germany	25	1	3599051	1609574	15471	4898
MDM Deutsche Münze		126866220711392	Facebook	100_1k	100 - 1k	DE	Germany	11	1	2449919	949983	5488	1099
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	100_1k	100 - 1k	DE	Germany	27	1	2335767	978411	13266	2658
Entega		198244400189055	Facebook	100_1k	100 - 1k	DE	Germany	39	1	1893834	512653	23315	7051
Katarina Barley	SPD	1522202731410785	Facebook	100_1k	100 - 1k	DE	Germany	25	1	1798901	629558	12469	2498
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	100_1k	100 - 1k	DE	Germany	11	1	1749987	809999	5988	1499
Grüner Fisher Investments		138832469593845	Facebook	100_1k	100 - 1k	DE	Germany	76	1	1504924	409000	45424	13600
Hochschulinitiative Deutschland		883028475156898	Facebook	100_1k	100 - 1k	DE	Germany	7	1	1349689	609868	3491	699
Klang der Solidarität		385076005313967	Facebook	100_1k	100 - 1k	DE	Germany	16	1	1256102	584398	2930	678
IG Metall	IG Metall	249296718436	Facebook	100_1k	100 - 1k	DE	Germany	11	1	1249990	580000	6489	1900
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	100_1k	100 - 1k	DE	Germany	21	1	1219759	369952	10476	2099
Friedrich-Naumann-Stiftung für die Freiheit		140889782312	Facebook	100_1k	100 - 1k	DE	Germany	22	1	1169419	299887	11472	2598
smava		139818439366989	Facebook	100_1k	100 - 1k	DE	Germany	11	1	1148736	559382	6479	1896
Stadtwerke Tübingen: Wir wirken mit.		170813019659671	Facebook	100_1k	100 - 1k	DE	Germany	3	1	1049997	410000	2497	1100
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	100_1k	100 - 1k	DE	Germany	12	1	1049984	419998	7487	2399
Peter Gillo	Peter Gillo	578310722649724	Facebook	100_1k	100 - 1k	DE	Germany	15	1	999985	350000	7485	1500
