advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d092	2019-04-02	220	1	2374239	1045813	11614	2327
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d092	2019-04-02	168	1	2174212	215441	527	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	d092	2019-04-02	100	1	2031026	669011	17900	2205
ScienceDirect		1473969232915792	Facebook	d092	2019-04-02	4	1	1099996	420000	1196	200
European Commission		107898832590939	Facebook	d092	2019-04-02	41	1	798013	374944	3040	867
Greenpeace Magyarország		35634348348	Facebook	d092	2019-04-02	49	1	712591	272818	5264	200
Humble Household		1746853745395190	Facebook	d092	2019-04-02	2	1	699998	300000	9951	3981
Gazeta Wyborcza		63563473556	Facebook	d092	2019-04-02	30	1	661970	252000	1295	279
European Greens		141366725876424	Facebook	d092	2019-04-02	15	1	633093	264595	4671	1090
Kialo		729627343834501	Facebook	d092	2019-04-02	2	1	549998	210000	4893	979
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d092	2019-04-02	13	1	535499	235250	654	250
Sosialidemokraatit SDP		108945982480217	Facebook	d092	2019-04-02	49	1	455716	200833	2868	801
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d092	2019-04-02	58	1	417126	37445	347	0
School Cuts	National Education Union	871798409656672	Facebook	d092	2019-04-02	38	1	342592	69000	3925	763
Greenpeace Polska		32104614789	Facebook	d092	2019-04-02	24	1	339057	112809	428	27
Spicee		1541412079456514	Facebook	d092	2019-04-02	9	1	315991	66000	891	0
People's Vote UK	People's Vote	748608695327755	Facebook	d092	2019-04-02	116	1	287906	70500	6066	1446
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	d092	2019-04-02	30	1	278569	122238	301	34
38 Degrees	38 Degrees	200006375787	Facebook	d092	2019-04-02	55	1	255937	93567	1224	178
The Labour Party	The Labour Party	25749647410	Facebook	d092	2019-04-02	21	1	236913	106314	2003	395
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	d092	2019-04-02	2	1	216665	103333	473	89
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	d092	2019-04-02	25	1	210990	92535	1710	348
Lilian Marijnissen	SP	844559615710915	Facebook	d092	2019-04-02	1	1	199999	100000	499	100
Primes écologique		152399322377561	Facebook	d092	2019-04-02	1	1	199999	100000	4999	1000
Pela Case		119283008140727	Facebook	d092	2019-04-02	1	1	199999	100000	662	331
