advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	hessen	Hessen	DE	Germany	293	1	2810901	784756	26719	400
INJOY Limeshain		142494922478911	Facebook	hessen	Hessen	DE	Germany	61	1	600939	149000	6439	100
INJOY Gießen		229145433784576	Facebook	hessen	Hessen	DE	Germany	30	1	528330	125848	5762	699
SPD	SPD	47930567748	Facebook	hessen	Hessen	DE	Germany	7769	1	464544	110118	13638	470
DIE LINKE	DIE LINKE	47694585682	Facebook	hessen	Hessen	DE	Germany	117	1	377612	95596	1834	12
Sportmedfitness		1341435309204628	Facebook	hessen	Hessen	DE	Germany	29	1	367971	90000	3671	200
FDP Hessen	FDP Hessen	188188564583	Facebook	hessen	Hessen	DE	Germany	8	1	313474	65241	776	0
FDP	FDP	21289227249	Facebook	hessen	Hessen	DE	Germany	2023	1	293538	81701	2974	209
Christiane Hinninger		333672360622676	Facebook	hessen	Hessen	DE	Germany	8	1	229992	52000	1992	300
Länderbüro Hessen und Rheinland-Pfalz der Friedrich Naumann-Stiftung		875054569220633	Facebook	hessen	Hessen	DE	Germany	6	1	188641	40729	452	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	hessen	Hessen	DE	Germany	343	1	166914	53804	920	68
Ökokiste Bosshammersch Hof		184240301644569	Facebook	hessen	Hessen	DE	Germany	16	1	161487	58313	1617	71
Entega		198244400189055	Facebook	hessen	Hessen	DE	Germany	121	1	156156	39927	3456	399
European Parliament		178362315106	Facebook	hessen	Hessen	DE	Germany	87	1	133236	60229	1052	316
Greenpeace Deutschland		22541752487	Facebook	hessen	Hessen	DE	Germany	481	1	113548	37993	971	77
DIE LINKE. Hessen	DIE LINKE. Hessen	558754197477014	Facebook	hessen	Hessen	DE	Germany	3	1	109997	25000	1097	200
Martina Werner	SPD-Bezirk Hessen-Nord	578604215560969	Facebook	hessen	Hessen	DE	Germany	34	1	109310	18520	3282	42
Privatinvestor Politik Spezial		414014872673187	Facebook	hessen	Hessen	DE	Germany	10	1	103580	42746	256	108
Harmonie & Cinema: Arthouse Kinos Frankfurt		159993250696429	Facebook	hessen	Hessen	DE	Germany	1	1	99999	50000	499	100
Die Violetten in Hessen		1593287660976995	Facebook	hessen	Hessen	DE	Germany	2	1	99998	20000	998	200
AfD Fraktion Darmstadt	AfD-Darmstadt-Fraktion	1287910941236600	Facebook	hessen	Hessen	DE	Germany	21	1	97897	21983	2077	0
Avocadostore		312453876194	Facebook	hessen	Hessen	DE	Germany	5	1	74718	22360	343	0
Sven Simon	CDU Hessen	2315698638465094	Facebook	hessen	Hessen	DE	Germany	4	1	65019	16000	699	100
SPD Schwalm-Eder		456919637801837	Facebook	hessen	Hessen	DE	Germany	2	1	59059	14692	192	0
Bündnis 90/Die Grünen Darmstadt		564616706926430	Facebook	hessen	Hessen	DE	Germany	5	1	58953	11591	355	0
