country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	Greenpeace France		39435457457	Facebook	131	1	31931216	14620865	163344	37194
FR	France	European Parliament		178362315106	Facebook	88	1	17936324	8275685	97595	21848
FR	France	Médecins du Monde France		265420476920	Facebook	2134	1	17868812	5708334	293692	24130
FR	France	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	11379130	4664672	61023	14598
FR	France	Make.org	Make.org	122037308191612	Facebook	79	1	9390319	4086760	57541	13986
FR	France	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	89	1	6689893	2650981	46011	10028
FR	France	Primes écologique		152399322377561	Facebook	19	1	5154981	2131000	60081	12900
FR	France	La Prime Énergie		336155273400553	Facebook	28	1	4919375	1953363	43857	9796
FR	France	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	93	1	4372251	1670735	10405	299
FR	France	Agence Isolation Pour Tous		568528630290119	Facebook	25	1	3577505	1480804	43668	10098
FR	France	Ministère de l'Intérieur		103146727990	Facebook	32	1	3350126	1410097	17789	4179
FR	France	Kialo		729627343834501	Facebook	367	1	3065159	1248615	20043	4795
FR	France	Aides énergétiques pour tous		789578834730248	Facebook	16	1	3063293	1255343	35663	7995
FR	France	Mon Homéo Mon Choix		1643185362449069	Facebook	28	1	2890336	1142742	26566	5598
FR	France	Les Energies du Soleil		1684031805239401	Facebook	14	1	2815984	1245999	33385	9900
FR	France	UNICEF France		173159234432	Facebook	38	1	2288710	898902	12060	2899
FR	France	Unis pour les Droits Humains		1642871805813802	Facebook	20	1	2089436	854198	1735	51
FR	France	Mes économies d'énergie		124948231440251	Facebook	11	1	1949509	751928	20986	4179
FR	France	CIWF France	CIWF France	335868279790722	Facebook	5	1	1899782	799907	16993	3999
FR	France	2 Min Ecologie		433170297221149	Facebook	68	1	1768277	603778	19400	3494
FR	France	Route Auto		252868201731333	Facebook	9	1	1754989	830999	8190	1599
FR	France	Épargne Malin		1864684416941008	Facebook	19	1	1746474	760824	59384	16514
FR	France	Le Monde		14892757589	Facebook	36	1	1717167	634396	3618	441
FR	France	France Soleil		1928798227141536	Facebook	14	1	1709351	806870	23179	7798
FR	France	Dungeon Defenders		107960282569653	Facebook	162	1	1692450	718736	4490	491
FR	France	350.org		12185972707	Facebook	60	1	1601484	362769	7309	796
FR	France	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	61	1	1507772	365960	13637	1899
FR	France	Céréal Bio & Céréal France		1636261843328359	Facebook	5	1	1501714	599887	7193	1999
FR	France	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	122	1	1454801	350980	16876	1199
FR	France	Economiser Energie		286272318578056	Facebook	11	1	1379939	538981	16988	3300
FR	France	Mon Energie Verte		252140872017180	Facebook	65	1	1319830	459999	17624	3399
FR	France	Le 1		850828794934579	Facebook	21	1	1315798	494933	2478	99
FR	France	Paris Première		140770432659757	Facebook	3	1	1299755	649879	5596	1099
FR	France	SECIB Immobilier		378027698975144	Facebook	24	1	1250973	468999	15775	4499
FR	France	Simulation Energétique		562488297524492	Facebook	21	1	1173975	446998	13378	3699
FR	France	Pompes à Chaleur		464568377211278	Facebook	40	1	1113649	441890	13056	2599
FR	France	Saine Abondance		2106701562887023	Facebook	24	1	1094804	449104	12360	3095
FR	France	foodwatch France		194934737335658	Facebook	14	1	1079804	378939	13183	2499
FR	France	European Commission		107898832590939	Facebook	5	1	1024059	512030	5113	1023
FR	France	European Greens		141366725876424	Facebook	22	1	1021385	446066	7925	1686
FR	France	Les Antagonistes		398415124026017	Facebook	2	1	1004877	500940	10096	4999
FR	France	Always France		183045748427091	Facebook	1	1	999890	499945	4998	999
FR	France	European GNSS Agency		128217567344601	Facebook	1	1	999875	499938	4998	999
FR	France	VeganbottleGo		320828511985253	Facebook	2	1	999861	399945	1997	999
FR	France	SOS Racisme		166294396737151	Facebook	1	1	999696	499848	9995	4998
FR	France	FHE Group		1241383025915322	Facebook	1	1	989052	494526	4944	989
FR	France	Stop Impôt		1538720933075616	Facebook	11	1	949907	399968	6588	2199
FR	France	WWF-France	WWF-France	145392792632	Facebook	17	1	928826	379937	3782	799
FR	France	Mama Quilla		387951911757339	Facebook	1	1	925947	462974	4628	925
FR	France	Plan International France		100707905881	Facebook	63	1	923749	224951	9835	899
