week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w005	Week 5	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	92	1	185587	54806	1423	334
w005	Week 5	DK	Denmark	Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	4	1	107886	39822	492	124
w005	Week 5	DK	Denmark	Afrika Kontakt		194452460650048	Facebook	5	1	94222	19845	214	43
w005	Week 5	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	71970	29785	856	192
w005	Week 5	DK	Denmark	Per Husted i Folketinget	Nielsen Per Husted	125832481208156	Facebook	1	1	49999	10000	669	133
w005	Week 5	DK	Denmark	Dyrenes Beskyttelse		200709746630443	Facebook	4	1	34999	7656	351	87
w005	Week 5	DK	Denmark	Benny Engelbrecht		270431402967189	Facebook	2	1	26999	6000	46	9
w005	Week 5	DK	Denmark	Susanna Dyre-Greensite		178957012989198	Facebook	10	1	22070	7124	203	35
w005	Week 5	DK	Denmark	Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	2	1	19997	10000	267	133
w005	Week 5	DK	Denmark	SF Amager KBH		262391220488874	Facebook	3	1	19997	7000	802	160
w005	Week 5	DK	Denmark	Dofk		270245093104275	Facebook	1	1	18420	3684	49	24
w005	Week 5	DK	Denmark	Den Blå Planet		167018996755220	Facebook	1	1	15555	7777	52	10
w005	Week 5	DK	Denmark	Folkekirkens Nødhjælps Ungdom - NU		247233348655576	Facebook	8	1	14780	3348	189	42
w005	Week 5	DK	Denmark	Alex Salmond	Slainte Media	136191876445102	Facebook	1	1	14626	7313	42	8
w005	Week 5	DK	Denmark	Røde Kors		65929129383	Facebook	5	1	12173	3347	61	18
w005	Week 5	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	1	1	9677	1935	129	25
w005	Week 5	DK	Denmark	Peter Seier Christensen	Peter Seier Christensen	1104790642968068	Facebook	2	1	8563	1712	22	11
w005	Week 5	DK	Denmark	Charlotte Munch - Politiker		210317432480139	Facebook	5	1	8450	1090	112	14
w005	Week 5	DK	Denmark	Niels Fuglsang		264009771074617	Facebook	2	1	5998	1000	26	0
w005	Week 5	DK	Denmark	Jeanné Vetling - Radikale Venstre		1036916083074871	Facebook	2	1	5997	999	26	0
w005	Week 5	DK	Denmark	Simon Leed Krøs		2213595128921256	Facebook	1	1	4999	1000	66	13
w005	Week 5	DK	Denmark	Pela Case		119283008140727	Facebook	1	1	3280	1640	5	1
w005	Week 5	DK	Denmark	Verner i Folketinget		935600569947728	Facebook	1	1	2727	1363	18	3
w005	Week 5	DK	Denmark	DCA - Nationalt Center for Fødevarer og Jordbrug		1576457052577638	Facebook	1	1	2666	1333	17	3
w005	Week 5	DK	Denmark	Inger Staahl Jensen i Europa-Parlamentet		586553418054920	Facebook	3	1	1916	0	25	0
w005	Week 5	DK	Denmark	Gert Løfgren - DF		456176268097215	Facebook	1	1	1874	375	25	5
w005	Week 5	DK	Denmark	Mette Thiesen	Mette Thiesen	718327901589937	Facebook	3	1	1656	524	17	3
w005	Week 5	DK	Denmark	FontBundles.net		1653056048283270	Facebook	3	1	1554	683	7	1
w005	Week 5	DK	Denmark	Folketingskandidat - Claus Bøgh Svenningsen		1392451360871381	Facebook	3	1	1537	0	27	1
w005	Week 5	DK	Denmark	Morten Løkkegaard		143232155749217	Facebook	1	1	1428	285	3	0
