advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd5	Last 5 days	EL	Greece	36	1	5982914	2552080	11060	2475
Kyriakos Mitsotakis		34848567724	Facebook	rd5	Last 5 days	EL	Greece	28	1	3927342	1597930	6368	1049
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rd5	Last 5 days	EL	Greece	16	1	3476622	1535707	5406	1323
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rd5	Last 5 days	EL	Greece	42	1	3424147	1507382	10500	2150
INBOX	New Digital Media	369693523475596	Facebook	rd5	Last 5 days	EL	Greece	34	1	2992015	1301129	3613	249
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rd5	Last 5 days	EL	Greece	38	1	1695856	657742	5864	1016
European Parliament		178362315106	Facebook	rd5	Last 5 days	EL	Greece	17	1	1586536	737697	6435	1283
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	rd5	Last 5 days	EL	Greece	72	1	1379494	439626	7017	241
To Potami	To Potami	240638659452549	Facebook	rd5	Last 5 days	EL	Greece	2	1	1199998	600000	5998	1500
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	rd5	Last 5 days	EL	Greece	29	1	826691	239476	2939	160
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	rd5	Last 5 days	EL	Greece	27	1	760826	278928	3872	299
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	rd5	Last 5 days	EL	Greece	17	1	754460	256801	2766	333
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	rd5	Last 5 days	EL	Greece	44	1	642012	175726	2591	31
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	rd5	Last 5 days	EL	Greece	20	1	637005	247946	1504	62
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	rd5	Last 5 days	EL	Greece	15	1	613822	230012	1381	55
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	rd5	Last 5 days	EL	Greece	19	1	606082	135207	1747	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	rd5	Last 5 days	EL	Greece	52	1	601980	141592	5052	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	rd5	Last 5 days	EL	Greece	15	1	586971	145376	1158	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd5	Last 5 days	EL	Greece	27	1	572287	193255	1169	35
Eva Kaili	Eva Kaili	13721812367	Facebook	rd5	Last 5 days	EL	Greece	11	1	505069	216192	1824	297
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	rd5	Last 5 days	EL	Greece	1	1	499565	199826	498	99
Περιφέρεια σε Δράση - Κωστής Σιμιτσής	Κωστής Σιμιτσής	527150297793347	Facebook	rd5	Last 5 days	EL	Greece	11	1	496487	144697	1036	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	rd5	Last 5 days	EL	Greece	6	1	454573	162289	1618	237
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	rd5	Last 5 days	EL	Greece	7	1	437934	171583	1302	416
European Greens		141366725876424	Facebook	rd5	Last 5 days	EL	Greece	9	1	432091	176199	1372	316
