advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	w016	Week 16	LT	Lithuania	29	1	822996	364859	1100	243
European Commission		107898832590939	Facebook	w016	Week 16	LT	Lithuania	9	1	225383	100969	735	91
Kialo		729627343834501	Facebook	w016	Week 16	LT	Lithuania	63	1	134372	49283	610	127
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	w016	Week 16	LT	Lithuania	2	1	54997	10999	197	0
Darbo partija		264116120225	Facebook	w016	Week 16	LT	Lithuania	3	1	30986	6153	82	0
Investors' Forum		1330823023658838	Facebook	w016	Week 16	LT	Lithuania	1	1	24999	4999	44	0
Arte		656089814494677	Facebook	w016	Week 16	LT	Lithuania	6	1	24600	11359	65	10
Newcrush		365822836908807	Facebook	w016	Week 16	LT	Lithuania	2	1	22499	5625	74	0
Laikykitės ten		1627943310850393	Facebook	w016	Week 16	LT	Lithuania	1	1	21428	4285	42	0
BBC News Russian		190992343324	Facebook	w016	Week 16	LT	Lithuania	1	1	18831	3766	43	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w016	Week 16	LT	Lithuania	28	1	17756	8431	46	12
Neregėta Lietuva		2040075636034252	Facebook	w016	Week 16	LT	Lithuania	1	1	16666	3333	29	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w016	Week 16	LT	Lithuania	8	1	15331	6469	21	4
European Greens	European Greens	141366725876424	Facebook	w016	Week 16	LT	Lithuania	1	1	12964	5185	25	12
European Youth Event		919232861444360	Facebook	w016	Week 16	LT	Lithuania	3	1	10965	4521	23	10
Linksmas lagaminas Vaikų Šventės		293938050813587	Facebook	w016	Week 16	LT	Lithuania	1	1	9615	1923	16	0
European Parliament		178362315106	Facebook	w016	Week 16	LT	Lithuania	12	1	8273	2182	72	0
VoteWatch Europe		355087424564148	Facebook	w016	Week 16	LT	Lithuania	5	1	7980	3368	14	4
Guardian Weekly		64525551258	Facebook	w016	Week 16	LT	Lithuania	4	1	6721	2722	11	3
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	w016	Week 16	LT	Lithuania	4	1	5946	1881	94	0
Už Vytenį Andriukaitį		1545031192307207	Facebook	w016	Week 16	LT	Lithuania	1	1	4999	2500	44	0
Alberto Alemanno		179635265973968	Facebook	w016	Week 16	LT	Lithuania	1	1	4362	2181	4	0
Liberalai	Liberalai	81004804444	Facebook	w016	Week 16	LT	Lithuania	2	1	3849	1750	69	0
European Jewish Association		853930504670255	Facebook	w016	Week 16	LT	Lithuania	1	1	2687	1343	6	1
RuBaltic.Ru		361996777230933	Facebook	w016	Week 16	LT	Lithuania	1	1	2307	461	3	0
