advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	w010	Week 10	LT	Lithuania	4	1	221809	110414	452	61
Kialo		729627343834501	Facebook	w010	Week 10	LT	Lithuania	14	1	96583	45695	432	90
Lietuvos Emigrantų Sąjunga		423692800995137	Facebook	w010	Week 10	LT	Lithuania	6	1	32494	9500	630	0
Arvydas Juozaitis		458551247900215	Facebook	w010	Week 10	LT	Lithuania	1	1	24999	5000	49	0
Lietuvių tautininkų ir respublikonų sąjunga		108177835942929	Facebook	w010	Week 10	LT	Lithuania	1	1	24999	4999	49	0
Pilietinė žiniasklaida		547507861936974	Facebook	w010	Week 10	LT	Lithuania	1	1	13636	2727	27	0
Tėvyne Mūsų		1524944987615159	Facebook	w010	Week 10	LT	Lithuania	1	1	9999	5000	98	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w010	Week 10	LT	Lithuania	5	1	7076	3268	44	11
Lingokids		497983453648415	Facebook	w010	Week 10	LT	Lithuania	1	1	6645	3323	2	0
Coconut Bowls		451945511677873	Facebook	w010	Week 10	LT	Lithuania	49	1	6140	1761	28	0
Klimas		438529703003566	Facebook	w010	Week 10	LT	Lithuania	1	1	4999	1000	88	0
Liberalai		81004804444	Facebook	w010	Week 10	LT	Lithuania	1	1	4998	999	88	0
Suvalkai.pl		1781035375502376	Facebook	w010	Week 10	LT	Lithuania	1	1	4899	980	22	0
Nula		257091368278945	Facebook	w010	Week 10	LT	Lithuania	3	1	4747	666	206	0
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	w010	Week 10	LT	Lithuania	1	1	4545	909	8	0
Atvira Širdis		642814939256054	Facebook	w010	Week 10	LT	Lithuania	1	1	2856	571	50	0
Minfo		163564217762927	Facebook	w010	Week 10	LT	Lithuania	1	1	2499	499	57	0
Lietuvos Naujienų Agentūra - LNA		642423342820570	Facebook	w010	Week 10	LT	Lithuania	1	1	2499	499	57	0
Matt Wilson		247888188644456	Facebook	w010	Week 10	LT	Lithuania	7	1	1405	557	21	0
Nyt Europa		284571169850	Facebook	w010	Week 10	LT	Lithuania	1	1	1110	222	2	0
Visa for Europe / Avrupaya Vize		2207809252817635	Facebook	w010	Week 10	LT	Lithuania	1	1	714	142	12	0
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	w010	Week 10	LT	Lithuania	1	1	621	310	3	0
Feminist Apparel		147698828729567	Facebook	w010	Week 10	LT	Lithuania	9	1	449	185	2	0
Avon Worldwide		216741958412414	Facebook	w010	Week 10	LT	Lithuania	1	1	365	183	1	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	w010	Week 10	LT	Lithuania	1	1	332	66	0	0
