country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ES	Spain	d132	2019-05-12	3189	179	5433030	1865450	67254	2438
ES	Spain	d131	2019-05-11	3217	194	5525119	1933540	65474	2555
ES	Spain	d130	2019-05-10	3103	204	5964034	2118987	61742	3003
ES	Spain	d129	2019-05-09	2936	179	4991496	1806370	59305	2380
ES	Spain	d128	2019-05-08	2226	171	2676986	927817	32769	1895
ES	Spain	d127	2019-05-07	2203	157	2693505	965455	31332	1998
ES	Spain	d126	2019-05-06	2184	157	9138059	3875013	63422	8902
ES	Spain	d125	2019-05-05	2303	147	1842269	566578	37986	1196
ES	Spain	d124	2019-05-04	1760	156	1380051	465934	19403	1050
ES	Spain	d123	2019-05-03	1747	174	4899135	1885905	30554	2940
ES	Spain	d122	2019-05-02	1585	171	1866895	628424	16925	1016
ES	Spain	d121	2019-05-01	1537	169	1358871	510042	16142	977
ES	Spain	d120	2019-04-30	1555	187	4770660	1683129	23839	2327
ES	Spain	d119	2019-04-29	1014	186	2218783	819280	10783	1461
ES	Spain	d118	2019-04-28	1049	187	2726848	1138267	15554	2598
ES	Spain	d117	2019-04-27	1104	220	3961639	1695186	21523	3695
ES	Spain	d116	2019-04-26	5416	289	63831441	25836787	450510	79784
ES	Spain	d115	2019-04-25	6839	294	71791333	27423325	630439	89275
ES	Spain	d114	2019-04-24	4056	291	42745598	17207209	325591	56318
ES	Spain	d113	2019-04-23	3401	299	37886941	14946852	289862	45241
ES	Spain	d112	2019-04-22	1837	294	24812650	9965401	146884	25485
ES	Spain	d111	2019-04-21	1589	278	16119701	6318020	103196	13117
ES	Spain	d110	2019-04-20	1729	281	16107101	6181216	122741	13072
ES	Spain	d109	2019-04-19	2112	288	14920743	5406222	111343	9934
ES	Spain	d108	2019-04-18	2136	287	22124340	7129510	139936	14968
ES	Spain	d107	2019-04-17	2294	286	19915720	6151684	121541	10043
ES	Spain	d106	2019-04-16	2309	293	20778106	6397318	125162	9427
ES	Spain	d105	2019-04-15	2054	327	26975056	9856933	171133	26837
ES	Spain	d104	2019-04-14	1193	317	6353496	2313575	26514	3807
ES	Spain	d103	2019-04-13	1052	320	7574510	3084966	30033	5570
ES	Spain	d102	2019-04-12	1075	346	7180020	3064476	40919	7459
ES	Spain	d101	2019-04-11	927	347	7493450	3289167	36813	8218
ES	Spain	d100	2019-04-10	846	336	5348346	2398993	28714	5801
ES	Spain	d099	2019-04-09	857	339	4228859	1839739	27719	4857
ES	Spain	d098	2019-04-08	814	331	3690769	1593100	23002	4465
ES	Spain	d097	2019-04-07	726	311	1223393	442270	5283	661
ES	Spain	d096	2019-04-06	727	314	1207886	451874	4910	687
ES	Spain	d095	2019-04-05	742	317	2069947	802214	8623	1089
ES	Spain	d094	2019-04-04	671	303	2277324	971416	12040	1758
ES	Spain	d093	2019-04-03	623	288	1568266	636612	9951	958
ES	Spain	d092	2019-04-02	562	271	1255508	502939	6190	697
ES	Spain	d091	2019-04-01	520	243	1530735	652113	6498	859
ES	Spain	d090	2019-03-31	617	245	1685418	693411	10070	1011
ES	Spain	d089	2019-03-30	562	247	1452038	618709	6454	1005
ES	Spain	d088	2019-03-29	594	254	3453327	1546052	15407	3032
ES	Spain	d087	2019-03-28	587	237	1618985	701351	7077	1174
ES	Spain	d086	2019-03-27	605	224	1997533	835196	11634	1257
ES	Spain	d085	2019-03-26	532	216	1368873	517339	8804	1392
ES	Spain	d084	2019-03-25	540	226	2105768	834434	5269	813
ES	Spain	d083	2019-03-24	513	234	699883	245247	2904	232
ES	Spain	d082	2019-03-23	522	239	820776	291542	3151	257
ES	Spain	d081	2019-03-22	799	267	1406705	447520	28243	461
ES	Spain	d080	2019-03-21	531	258	860410	323655	4713	397
ES	Spain	d079	2019-03-20	536	241	1880945	794914	11725	1241
ES	Spain	d078	2019-03-19	519	216	1021166	364418	10070	305
ES	Spain	d077	2019-03-18	490	204	1177214	412379	8223	781
ES	Spain	d076	2019-03-17	358	157	727559	257591	2342	170
ES	Spain	d075	2019-03-16	347	162	668166	238683	2531	157
ES	Spain	d074	2019-03-15	358	172	1574073	572858	5271	572
ES	Spain	d073	2019-03-14	349	145	998902	320980	10032	522
ES	Spain	d072	2019-03-13	323	157	4421787	1756618	30930	5496
ES	Spain	d071	2019-03-12	284	155	1049296	375252	4435	233
ES	Spain	d070	2019-03-11	272	155	982164	384287	3009	365
ES	Spain	d069	2019-03-10	259	151	810995	328013	2277	299
ES	Spain	d068	2019-03-09	307	193	933337	341824	3868	214
ES	Spain	d067	2019-03-08	321	193	2143198	935726	6071	454
ES	Spain	d066	2019-03-07	414	134	1650751	590247	21554	387
ES	Spain	d065	2019-03-06	205	90	515184	210199	1607	113
ES	Spain	d064	2019-03-05	200	68	420961	143886	1777	183
ES	Spain	d063	2019-03-04	193	74	323085	81064	5519	87
ES	Spain	d062	2019-03-03	134	61	158529	58716	705	87
ES	Spain	d061	2019-03-02	133	59	138358	48545	724	83
ES	Spain	d060	2019-03-01	148	65	177545	56669	2187	82
ES	Spain	d059	2019-02-28	161	68	389733	137349	2589	87
ES	Spain	d058	2019-02-27	144	58	154995	53731	758	87
ES	Spain	d057	2019-02-26	132	58	1124142	539605	1487	142
ES	Spain	d056	2019-02-25	115	52	113229	37535	450	67
ES	Spain	d055	2019-02-24	104	46	57075	15823	361	49
ES	Spain	d054	2019-02-23	103	44	78246	20032	411	49
ES	Spain	d053	2019-02-22	106	48	318413	146012	593	70
ES	Spain	d052	2019-02-21	130	50	1366010	650230	1189	172
ES	Spain	d051	2019-02-20	111	49	77741	27046	804	56
ES	Spain	d050	2019-02-19	113	50	557730	237370	1750	251
ES	Spain	d049	2019-02-18	110	50	190958	66746	997	120
ES	Spain	d048	2019-02-17	98	43	59329	18427	289	26
ES	Spain	d047	2019-02-16	103	43	66149	19585	261	26
ES	Spain	d046	2019-02-15	97	41	480842	222798	1453	525
ES	Spain	d045	2019-02-14	102	39	711459	282436	1754	129
ES	Spain	d044	2019-02-13	115	39	2254985	1000713	17498	6725
ES	Spain	d043	2019-02-12	96	40	97849	25282	817	35
ES	Spain	d042	2019-02-11	88	37	83884	26648	320	24
ES	Spain	d041	2019-02-10	82	34	69638	22322	227	24
ES	Spain	d040	2019-02-09	85	36	136641	58285	608	99
ES	Spain	d039	2019-02-08	91	40	60345	17469	426	24
ES	Spain	d038	2019-02-07	91	37	69523	25428	582	71
ES	Spain	d037	2019-02-06	93	40	77207	28756	364	35
ES	Spain	d036	2019-02-05	95	36	811357	317013	4837	1024
ES	Spain	d035	2019-02-04	84	34	149914	41304	1072	24
ES	Spain	d034	2019-02-03	79	32	75869	20594	346	24
ES	Spain	d033	2019-02-02	75	32	47378	14033	200	24
ES	Spain	d032	2019-02-01	88	34	65836	20484	231	28
ES	Spain	d031	2019-01-31	102	38	111474	42921	833	39
ES	Spain	d030	2019-01-30	116	37	325901	80300	2233	44
ES	Spain	d029	2019-01-29	93	31	72726	29406	282	50
ES	Spain	d028	2019-01-28	108	35	1512219	703829	2605	432
ES	Spain	d027	2019-01-27	79	26	59786	23510	208	38
ES	Spain	d026	2019-01-26	80	27	59976	23548	212	38
ES	Spain	d025	2019-01-25	88	32	65593	24471	318	38
ES	Spain	d024	2019-01-24	105	31	133859	39377	2215	38
ES	Spain	d023	2019-01-23	80	28	63877	24067	247	38
ES	Spain	d022	2019-01-22	88	29	75212	27172	371	41
ES	Spain	d021	2019-01-21	214	31	1272253	390168	13843	241
ES	Spain	d020	2019-01-20	84	28	67386	24592	278	37
ES	Spain	d019	2019-01-19	84	28	71452	25446	253	41
ES	Spain	d018	2019-01-18	91	34	167857	64625	532	83
ES	Spain	d017	2019-01-17	101	36	72544	26763	266	37
ES	Spain	d016	2019-01-16	88	30	75496	26907	283	38
ES	Spain	d015	2019-01-15	85	28	93556	35561	471	82
ES	Spain	d014	2019-01-14	81	25	268502	125001	1127	138
ES	Spain	d013	2019-01-13	64	22	17562	6279	159	26
ES	Spain	d012	2019-01-12	65	23	17590	6284	159	26
ES	Spain	d011	2019-01-11	67	24	47450	20913	281	52
ES	Spain	d010	2019-01-10	75	27	71248	24971	905	56
ES	Spain	d009	2019-01-09	73	29	28661	8308	185	26
ES	Spain	d008	2019-01-08	65	26	15557	5386	144	25
ES	Spain	d007	2019-01-07	65	24	31183	8532	253	26
ES	Spain	d006	2019-01-06	63	23	120724	50037	375	65
ES	Spain	d005	2019-01-05	56	19	22405	6756	140	27
ES	Spain	d004	2019-01-04	58	20	25187	8140	166	27
ES	Spain	d003	2019-01-03	62	22	25196	8143	166	27
ES	Spain	d002	2019-01-02	68	26	139376	55093	503	52
ES	Spain	d001	2019-01-01	63	24	83417	22007	770	130
