advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	female	CY	Cyprus	19	1	1373775	617559	7295	1534
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	f	female	CY	Cyprus	84	1	888441	264502	3243	106
European Parliament Office in Cyprus		205478755729	Facebook	f	female	CY	Cyprus	9	1	665293	297652	3077	574
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	f	female	CY	Cyprus	27	1	598103	229729	2496	339
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	f	female	CY	Cyprus	64	1	533996	112397	2734	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	f	female	CY	Cyprus	22	1	377476	91234	876	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	f	female	CY	Cyprus	22	1	364579	76771	1064	0
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	f	female	CY	Cyprus	22	1	313348	128502	1063	101
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	f	female	CY	Cyprus	48	1	309554	70050	1706	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	f	female	CY	Cyprus	19	1	265612	65915	732	9
γυρίζουμε		278308089460720	Facebook	f	female	CY	Cyprus	6	1	242073	106875	1639	380
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	f	female	CY	Cyprus	22	1	181509	38627	624	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	f	female	CY	Cyprus	5	1	181165	77049	1365	265
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	female	CY	Cyprus	15	1	175391	73087	291	73
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	f	female	CY	Cyprus	7	1	169131	72593	290	12
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	female	CY	Cyprus	39	1	148410	67848	229	60
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	f	female	CY	Cyprus	28	1	147742	34091	931	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	f	female	CY	Cyprus	12	1	146758	31271	480	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	f	female	CY	Cyprus	4	1	145504	51462	512	74
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	f	female	CY	Cyprus	38	1	137526	37338	1152	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	f	female	CY	Cyprus	11	1	135669	27741	370	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	f	female	CY	Cyprus	6	1	112800	51180	297	31
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	f	female	CY	Cyprus	14	1	99187	22761	411	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	f	female	CY	Cyprus	9	1	84983	28471	193	0
European Greens	European Greens	141366725876424	Facebook	f	female	CY	Cyprus	6	1	70932	31111	341	84
