advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	d143	2019-05-23	LV	Latvia	28	1	472508	167438	1319	158
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	d143	2019-05-23	LV	Latvia	5	1	283332	124999	457	91
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	d143	2019-05-23	LV	Latvia	13	1	270971	74166	1084	150
Roberts Zīle	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"	508959865842254	Facebook	d143	2019-05-23	LV	Latvia	7	1	241663	103333	1363	266
PROGRESĪVIE	PROGRESĪVIE	184096511636333	Facebook	d143	2019-05-23	LV	Latvia	34	1	146118	45340	1132	24
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	d143	2019-05-23	LV	Latvia	53	1	137023	27000	998	0
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	d143	2019-05-23	LV	Latvia	5	1	129900	42465	447	124
European Parliament	European Parliament	178362315106	Facebook	d143	2019-05-23	LV	Latvia	4	1	124342	55237	312	53
European Commission	European Commission	107898832590939	Facebook	d143	2019-05-23	LV	Latvia	12	1	99026	45136	364	72
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	d143	2019-05-23	LV	Latvia	13	1	93864	25809	459	14
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	d143	2019-05-23	LV	Latvia	8	1	81150	17830	202	0
Edvards Smiltēns LV		400861240278635	Facebook	d143	2019-05-23	LV	Latvia	1	1	66666	33333	166	33
Inese Ikstena Eiropas Parlamenta deputāta kandidāte	Ikstena Inese	2214339072152669	Facebook	d143	2019-05-23	LV	Latvia	4	1	51398	10200	158	0
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	d143	2019-05-23	LV	Latvia	3	1	49998	9999	98	0
European Greens	European Greens	141366725876424	Facebook	d143	2019-05-23	LV	Latvia	3	1	46959	23184	249	49
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	d143	2019-05-23	LV	Latvia	2	1	41666	15833	291	58
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	d143	2019-05-23	LV	Latvia	2	1	33332	11666	49	0
Beata Jonite	Jonite Beata	245261032767933	Facebook	d143	2019-05-23	LV	Latvia	2	1	32497	12499	124	19
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	d143	2019-05-23	LV	Latvia	1	1	24999	4999	249	49
Ijabs Ivars	partiju apvienība "Attīstībai/Par!"	345347539390006	Facebook	d143	2019-05-23	LV	Latvia	1	1	19999	10000	99	20
Rihards Kols	Rihards Kols	960297957323800	Facebook	d143	2019-05-23	LV	Latvia	3	1	18332	6166	102	0
Dainis Grabovskis		446952386112096	Facebook	d143	2019-05-23	LV	Latvia	1	1	16666	3333	32	0
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	d143	2019-05-23	LV	Latvia	1	1	16666	3333	166	33
Ģirts Valdis Kristovskis	Kristovskis Girts Valdis	1904064289853145	Facebook	d143	2019-05-23	LV	Latvia	2	1	14583	2916	28	0
Aleksejs Loskutovs	Aleksejs Loskutovs	541229793055345	Facebook	d143	2019-05-23	LV	Latvia	2	1	12699	2500	44	0
Zanda Kalniņa-Lukaševica	Kalniņa-Lukaševica Zanda	414381482703957	Facebook	d143	2019-05-23	LV	Latvia	1	1	12499	2500	24	0
European Free Alliance	European Free Alliance	46708306425	Facebook	d143	2019-05-23	LV	Latvia	1	1	9999	2000	19	0
Rebeka Kiršteina	Rebeka Kiršteina	2224622181136990	Facebook	d143	2019-05-23	LV	Latvia	3	1	9998	1999	198	0
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	d143	2019-05-23	LV	Latvia	1	1	4999	2500	49	0
PPA "Latviešu Nacionālisti"	PPA "Latviešu Nacionālisti"	335814573629639	Facebook	d143	2019-05-23	LV	Latvia	2	1	3332	666	66	0
Inga Bite		817553901708041	Facebook	d143	2019-05-23	LV	Latvia	1	1	1666	333	33	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	d143	2019-05-23	LV	Latvia	3	1	1414	666	1	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d143	2019-05-23	LV	Latvia	4	1	1045	522	2	0
