advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lietuvos Emigrantų Sąjunga		423692800995137	Facebook	d065	2019-03-06	LT	Lithuania	1	1	2499	499	57	0
Klimas		438529703003566	Facebook	d065	2019-03-06	LT	Lithuania	1	1	2499	500	44	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d065	2019-03-06	LT	Lithuania	3	1	523	261	1	0
Feminist Apparel		147698828729567	Facebook	d065	2019-03-06	LT	Lithuania	9	1	449	185	2	0
Matt Wilson		247888188644456	Facebook	d065	2019-03-06	LT	Lithuania	7	1	200	79	3	0
Avon Worldwide		216741958412414	Facebook	d065	2019-03-06	LT	Lithuania	1	1	73	36	0	0
Ami Horowitz		42597808880	Facebook	d065	2019-03-06	LT	Lithuania	3	1	57	13	0	0
Melba Culp		902971599738051	Facebook	d065	2019-03-06	LT	Lithuania	5	1	39	17	0	0
International Politics and Society		1591078677572315	Facebook	d065	2019-03-06	LT	Lithuania	1	1	29	5	0	0
Chug Bottles		1781974005205686	Facebook	d065	2019-03-06	LT	Lithuania	1	1	27	13	0	0
ETUC		129041250601685	Facebook	d065	2019-03-06	LT	Lithuania	1	1	25	12	0	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d065	2019-03-06	LT	Lithuania	5	1	16	7	0	0
Airinum		867962259958927	Facebook	d065	2019-03-06	LT	Lithuania	1	1	16	3	0	0
EURACTIV		15299247059	Facebook	d065	2019-03-06	LT	Lithuania	2	1	15	3	0	0
RSM MBA		110428762358678	Facebook	d065	2019-03-06	LT	Lithuania	3	1	14	7	0	0
Stanford Graduate School of Business		208357009185713	Facebook	d065	2019-03-06	LT	Lithuania	3	1	11	2	0	0
Le Monde		14892757589	Facebook	d065	2019-03-06	LT	Lithuania	6	1	5	1	0	0
FT Content Solutions		1220981994590364	Facebook	d065	2019-03-06	LT	Lithuania	2	1	4	0	0	0
Columbia University in the City of New York		102471088936	Facebook	d065	2019-03-06	LT	Lithuania	1	1	3	1	0	0
Soviet Visuals		1160495674016675	Facebook	d065	2019-03-06	LT	Lithuania	2	1	1	0	0	0
Oceanic Global		866657050038456	Facebook	d065	2019-03-06	LT	Lithuania	2	1	1	0	0	0
YOGA BURN		146316959083110	Facebook	d065	2019-03-06	LT	Lithuania	4	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d065	2019-03-06	LT	Lithuania	2	1	0	0	0	0
Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	d065	2019-03-06	LT	Lithuania	1	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d065	2019-03-06	LT	Lithuania	2	1	0	0	0	0
