advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rd5	Last 5 days	185	1	38854755	17449705	218311	57748
CDU	CDU	78502295414	Facebook	rd5	Last 5 days	3170	1	25252358	6275833	261525	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd5	Last 5 days	275	1	11298877	4449341	55315	9784
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd5	Last 5 days	15	1	7901772	3542142	32157	7801
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd5	Last 5 days	31	1	7052191	3047095	15314	3834
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd5	Last 5 days	76	1	6953082	3134429	19919	4363
România în primul rând	Future Innovation	770704223323599	Facebook	rd5	Last 5 days	27	1	6478251	3008636	6894	1702
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd5	Last 5 days	36	1	5754656	2560967	16227	4035
Fidesz	Fidesz	9844779306	Facebook	rd5	Last 5 days	29	1	5283307	2483333	17126	8408
sp.a	sp.a	57253967150	Facebook	rd5	Last 5 days	75	1	5132784	2278428	26634	5741
Greenpeace France		39435457457	Facebook	rd5	Last 5 days	16	1	5061984	2215000	17784	4700
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd5	Last 5 days	355	1	4769733	1339769	67542	10845
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd5	Last 5 days	15	1	4477369	2086904	13128	5875
Partito Democratico		77034286895	Facebook	rd5	Last 5 days	71	1	4126832	1623793	15966	2427
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd5	Last 5 days	23	1	3591925	1499435	31510	7865
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd5	Last 5 days	80	1	3191349	656714	8078	71
SPD	SPD	47930567748	Facebook	rd5	Last 5 days	210	1	3109790	895000	35740	4350
Partidul Naţional Liberal		181375448581167	Facebook	rd5	Last 5 days	23	1	3005933	1337619	6529	1893
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	rd5	Last 5 days	75	1	2908924	1194000	33703	9257
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd5	Last 5 days	193	1	2862055	983965	18940	2705
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd5	Last 5 days	12	1	2842297	1216153	11950	4492
SP	SP	128393027527	Facebook	rd5	Last 5 days	27	1	2744972	1118000	18072	4500
SPÖ	SPÖ	77393060080	Facebook	rd5	Last 5 days	316	1	2672285	893542	19066	1735
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rd5	Last 5 days	21	1	2631970	1143243	10213	2412
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd5	Last 5 days	26	1	2512641	1110333	5098	2273
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	rd5	Last 5 days	11	1	2294633	973928	20495	4377
Kyriakos Mitsotakis		34848567724	Facebook	rd5	Last 5 days	12	1	2249988	900000	4388	800
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd5	Last 5 days	14	1	2153958	899979	1285	296
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rd5	Last 5 days	9	1	2099995	995000	2976	590
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rd5	Last 5 days	29	1	2039620	891178	4695	1841
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rd5	Last 5 days	416	1	2036773	715551	7280	1249
Facebook	Facebook	726281677519881	Facebook	rd5	Last 5 days	5	1	2009995	805000	20094	4000
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rd5	Last 5 days	9	1	2000990	889999	13297	2545
Facebook Brussels	Facebook	287739491272583	Facebook	rd5	Last 5 days	16	1	1969984	780000	20583	4900
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	rd5	Last 5 days	54	1	1957099	727730	18055	4730
GRUNDIG		1508163162762486	Facebook	rd5	Last 5 days	14	1	1879985	862000	3555	744
Avaaz	Avaaz	8340223883	Facebook	rd5	Last 5 days	13	1	1856987	811000	11904	2661
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rd5	Last 5 days	2	1	1833331	916666	1085	280
Centerpartiet	Centerpartiet	12690894340	Facebook	rd5	Last 5 days	98	1	1758746	545666	16377	4126
