advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	f25_34	female (25-34)	FI	Finland	299	1	2258299	871161	16105	3745
European Parliament		178362315106	Facebook	f25_34	female (25-34)	FI	Finland	56	1	1373141	650199	9434	3750
Vihreät - De Gröna		33722070600	Facebook	f25_34	female (25-34)	FI	Finland	33	1	393198	159197	1819	483
WWF Suomi		119054448115588	Facebook	f25_34	female (25-34)	FI	Finland	7	1	220854	106704	986	298
Keskusta	Suomen Keskusta	55312855747	Facebook	f25_34	female (25-34)	FI	Finland	29	1	164176	39040	716	80
Kaisa Penny		259256970891807	Facebook	f25_34	female (25-34)	FI	Finland	40	1	148486	49635	1157	75
Oatly		585888148224935	Facebook	f25_34	female (25-34)	FI	Finland	3	1	144592	58053	1028	198
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	f25_34	female (25-34)	FI	Finland	206	1	101072	13332	5165	0
Trendi & Lily		75905184635	Facebook	f25_34	female (25-34)	FI	Finland	1	1	85880	42940	214	42
K-Supermarket		380462231997295	Facebook	f25_34	female (25-34)	FI	Finland	6	1	85107	35956	1599	359
Amanda Pasanen		1590714481237792	Facebook	f25_34	female (25-34)	FI	Finland	6	1	84275	26926	930	302
Kokoomus	Kokoomus	201285237101	Facebook	f25_34	female (25-34)	FI	Finland	186	1	83441	21634	1482	100
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	f25_34	female (25-34)	FI	Finland	11	1	73717	16884	492	30
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	f25_34	female (25-34)	FI	Finland	4	1	68537	27309	698	136
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	f25_34	female (25-34)	FI	Finland	29	1	67468	25217	450	15
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	f25_34	female (25-34)	FI	Finland	20	1	65498	14880	735	112
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	f25_34	female (25-34)	FI	Finland	8	1	61164	13457	348	48
Sameli Sivonen		466817883509788	Facebook	f25_34	female (25-34)	FI	Finland	15	1	60089	14588	781	116
Mikkel Näkkäläjärvi		617733068345315	Facebook	f25_34	female (25-34)	FI	Finland	71	1	57349	13241	860	19
Vasemmistoliitto		60390955171	Facebook	f25_34	female (25-34)	FI	Finland	28	1	51244	9143	1071	60
Mikko Kiesiläinen		993610757425045	Facebook	f25_34	female (25-34)	FI	Finland	3	1	44605	19632	1070	267
Vihreämpi planeetta		292971488047613	Facebook	f25_34	female (25-34)	FI	Finland	17	1	43221	11548	345	106
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	f25_34	female (25-34)	FI	Finland	6	1	42866	16618	92	8
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	f25_34	female (25-34)	FI	Finland	26	1	41856	13221	428	55
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	f25_34	female (25-34)	FI	Finland	9	1	41627	10086	465	83
