advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	1k_5k	1k - 5k	SI	Slovenia	82	1	409849	81986	8116	0
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	1k_5k	1k - 5k	SI	Slovenia	48	1	239947	47999	4751	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	1k_5k	1k - 5k	SI	Slovenia	14	1	69986	14000	1386	0
Levica	Levica	285304408294792	Facebook	1k_5k	1k - 5k	SI	Slovenia	9	1	44991	9000	891	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	SI	Slovenia	8	1	39991	7999	791	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	1k_5k	1k - 5k	SI	Slovenia	7	1	34992	7000	693	0
Povežimo se	Povežimo se	1212524292238625	Facebook	1k_5k	1k - 5k	SI	Slovenia	6	1	29993	5999	593	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	1k_5k	1k - 5k	SI	Slovenia	6	1	29993	5999	593	0
Neva Grašič		2235496013147745	Facebook	1k_5k	1k - 5k	SI	Slovenia	6	1	29993	5999	593	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	1k_5k	1k - 5k	SI	Slovenia	6	1	29969	5995	593	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	1k_5k	1k - 5k	SI	Slovenia	6	1	29928	5986	592	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	1k_5k	1k - 5k	SI	Slovenia	5	1	24995	5000	495	0
Siemens Slovenija		393074441061448	Facebook	1k_5k	1k - 5k	SI	Slovenia	5	1	24994	4999	494	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	1k_5k	1k - 5k	SI	Slovenia	4	1	19996	4000	396	0
