advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	rd3	Last 3 days	FI	Finland	782	1	982404	116824	59515	474
European Parliament		178362315106	Facebook	rd3	Last 3 days	FI	Finland	16	1	854990	332071	7122	1407
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	rd3	Last 3 days	FI	Finland	60	1	806939	189999	7539	399
Sosialidemokraatit SDP		108945982480217	Facebook	rd3	Last 3 days	FI	Finland	60	1	528848	174788	6062	1751
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	rd3	Last 3 days	FI	Finland	29	1	467964	147498	3822	275
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	rd3	Last 3 days	FI	Finland	33	1	422579	100799	2918	270
European Greens		141366725876424	Facebook	rd3	Last 3 days	FI	Finland	10	1	381428	172769	3460	1086
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	rd3	Last 3 days	FI	Finland	17	1	372655	76333	1141	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	rd3	Last 3 days	FI	Finland	15	1	344004	109793	1415	266
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	rd3	Last 3 days	FI	Finland	7	1	219351	46785	2226	417
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	rd3	Last 3 days	FI	Finland	49	1	204634	54169	1940	49
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	rd3	Last 3 days	FI	Finland	14	1	154282	38237	1217	120
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	rd3	Last 3 days	FI	Finland	9	1	145245	40000	1009	125
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	rd3	Last 3 days	FI	Finland	9	1	129991	31999	1730	312
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	rd3	Last 3 days	FI	Finland	6	1	118494	29499	490	0
Piia Kurki	Piia Kurki	270567833058986	Facebook	rd3	Last 3 days	FI	Finland	17	1	110013	22654	1258	64
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	rd3	Last 3 days	FI	Finland	3	1	108497	53749	672	99
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	rd3	Last 3 days	FI	Finland	74	1	96352	15821	3276	0
Elsi Katainen		190042298268350	Facebook	rd3	Last 3 days	FI	Finland	4	1	96247	20375	560	84
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	rd3	Last 3 days	FI	Finland	20	1	90836	22000	1296	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	FI	Finland	26	1	88048	17747	730	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	rd3	Last 3 days	FI	Finland	14	1	82075	32891	1047	58
Satu Taavitsainen	Taavitsainen Satu Johanna	803596373025380	Facebook	rd3	Last 3 days	FI	Finland	13	1	81989	16999	1039	0
Mikkel Näkkäläjärvi		617733068345315	Facebook	rd3	Last 3 days	FI	Finland	17	1	81160	24710	1154	49
Suomen Lähetysseura	Suomen Lähetysseura	8265674748	Facebook	rd3	Last 3 days	FI	Finland	3	1	75997	15000	247	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	rd3	Last 3 days	FI	Finland	5	1	75728	19994	821	116
SLC	SLC r.f.	126812894035597	Facebook	rd3	Last 3 days	FI	Finland	13	1	71790	13959	852	4
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	rd3	Last 3 days	FI	Finland	5	1	56154	11156	618	106
Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	rd3	Last 3 days	FI	Finland	11	1	55135	13846	711	73
Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	rd3	Last 3 days	FI	Finland	12	1	53535	11828	735	0
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	rd3	Last 3 days	FI	Finland	1	1	49998	9999	98	0
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	rd3	Last 3 days	FI	Finland	1	1	49998	9999	98	0
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	rd3	Last 3 days	FI	Finland	8	1	49285	12458	779	52
Simo Grönroos	Gronroos Simo Juhani	445988248775782	Facebook	rd3	Last 3 days	FI	Finland	6	1	48746	11749	305	0
Aura Salla	Salla Aura Maria	357502994332188	Facebook	rd3	Last 3 days	FI	Finland	9	1	47035	13293	683	54
Henrik Wickström	Wickström 2019	448116415229902	Facebook	rd3	Last 3 days	FI	Finland	28	1	44952	7231	1588	0
