day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	DE	Germany	5649	503	8735396	2450775	99248	2412
d126	2019-05-06	DE	Germany	6075	569	11117560	3007985	131474	3494
d125	2019-05-05	DE	Germany	5855	571	9454197	2713163	104128	3876
d124	2019-05-04	DE	Germany	5780	596	10058441	2880890	106709	4629
d123	2019-05-03	DE	Germany	6162	612	15887845	4666763	174453	12986
d122	2019-05-02	DE	Germany	7094	614	14030173	3661986	251722	6376
d121	2019-05-01	DE	Germany	2058	572	3419309	1131924	31384	2864
d120	2019-04-30	DE	Germany	3242	614	6983033	1976013	133226	4632
d119	2019-04-29	DE	Germany	2401	592	4970389	1538630	49573	4267
d118	2019-04-28	DE	Germany	2039	551	2357097	714338	25010	2446
d117	2019-04-27	DE	Germany	2116	574	2928132	875800	34054	2610
d116	2019-04-26	DE	Germany	2629	586	5891610	1769147	90027	5145
d115	2019-04-25	DE	Germany	1952	572	3647061	1041058	34880	2527
d114	2019-04-24	DE	Germany	2124	568	7783117	2445573	67105	3737
d113	2019-04-23	DE	Germany	2079	573	2981422	791877	56013	2435
d112	2019-04-22	DE	Germany	1758	560	1633770	533353	16829	1784
d111	2019-04-21	DE	Germany	1807	567	1791302	594179	18154	1987
d110	2019-04-20	DE	Germany	1795	602	2247176	768999	21159	2537
d109	2019-04-19	DE	Germany	1847	643	1824693	626347	20127	1986
d108	2019-04-18	DE	Germany	2289	688	4727391	1371375	70023	4172
d107	2019-04-17	DE	Germany	2346	707	3427272	938138	67265	1933
d106	2019-04-16	DE	Germany	2492	761	7260040	2163302	105394	9540
d105	2019-04-15	DE	Germany	2413	857	9739065	3724213	104591	13161
d104	2019-04-14	DE	Germany	2044	868	2179217	719889	23860	2193
d103	2019-04-13	DE	Germany	2081	901	2169771	701321	24168	2161
d102	2019-04-12	DE	Germany	2830	934	10584559	3794626	122963	9955
d101	2019-04-11	DE	Germany	2242	922	4209717	1249119	47206	3484
