advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	rw3	Last 3 weeks	LU	Luxembourg	38	1	3788952	1675995	18961	5999
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	rw3	Last 3 weeks	LU	Luxembourg	119	1	3712589	1185117	17897	1633
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	LU	Luxembourg	49	1	1432318	554364	7646	935
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	rw3	Last 3 weeks	LU	Luxembourg	22	1	638831	148603	2568	100
déi Lénk	déi Lénk	120444648033670	Facebook	rw3	Last 3 weeks	LU	Luxembourg	20	1	585901	151984	2778	200
Greenpeace Luxembourg		67370457805	Facebook	rw3	Last 3 weeks	LU	Luxembourg	35	1	506215	170500	4590	300
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	rw3	Last 3 weeks	LU	Luxembourg	33	1	505966	113999	3266	0
CSV	CSV	56016549775	Facebook	rw3	Last 3 weeks	LU	Luxembourg	40	1	443959	119999	3959	0
European Greens		141366725876424	Facebook	rw3	Last 3 weeks	LU	Luxembourg	12	1	176206	70626	1558	332
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	rw3	Last 3 weeks	LU	Luxembourg	10	1	96859	24934	988	0
Piraten Lëtzebuerg		183148710560	Facebook	rw3	Last 3 weeks	LU	Luxembourg	9	1	82420	19000	834	0
déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	rw3	Last 3 weeks	LU	Luxembourg	1	1	49999	10000	99	0
JDL Jonk Demokraten		141096935941189	Facebook	rw3	Last 3 weeks	LU	Luxembourg	1	1	49998	10000	98	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw3	Last 3 weeks	LU	Luxembourg	27	1	39373	17608	143	32
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	rw3	Last 3 weeks	LU	Luxembourg	5	1	34995	13000	495	0
Piraten Bezierk Osten		141480992729926	Facebook	rw3	Last 3 weeks	LU	Luxembourg	1	1	32227	6445	321	64
Chris Bernard		764820513891336	Facebook	rw3	Last 3 weeks	LU	Luxembourg	7	1	30993	5999	692	0
Julia Elisabetta Pitterman		2235333396715580	Facebook	rw3	Last 3 weeks	LU	Luxembourg	7	1	28122	5312	426	0
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	rw3	Last 3 weeks	LU	Luxembourg	4	1	15990	2999	395	0
DP-Norden	DP-Norden	133967696651305	Facebook	rw3	Last 3 weeks	LU	Luxembourg	3	1	15984	5999	295	0
Européens Sans Frontières		668031516635463	Facebook	rw3	Last 3 weeks	LU	Luxembourg	7	1	14583	5978	26	6
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw3	Last 3 weeks	LU	Luxembourg	11	1	13542	3875	142	1
Klang der Solidarität		385076005313967	Facebook	rw3	Last 3 weeks	LU	Luxembourg	12	1	12923	5091	26	2
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw3	Last 3 weeks	LU	Luxembourg	4	1	12856	6066	27	5
VMware		6975960973	Facebook	rw3	Last 3 weeks	LU	Luxembourg	3	1	8208	4104	22	4
