advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	100_1k	100 - 1k	IE	Ireland	43	1	3496635	1358799	22932	5495
European Parliament		178362315106	Facebook	100_1k	100 - 1k	IE	Ireland	18	1	2055610	952413	8496	2004
Referendum Commission		580832208630212	Facebook	100_1k	100 - 1k	IE	Ireland	13	1	1996281	778573	7467	2095
Fine Gael	Fine Gael	264172043210	Facebook	100_1k	100 - 1k	IE	Ireland	5	1	1349994	559999	3994	1699
European Greens	European Greens	141366725876424	Facebook	100_1k	100 - 1k	IE	Ireland	8	1	763659	381831	3618	1648
Labour Party		164027949687	Facebook	100_1k	100 - 1k	IE	Ireland	6	1	699993	349999	2993	599
Kialo		729627343834501	Facebook	100_1k	100 - 1k	IE	Ireland	257	1	647751	291942	3478	1128
Sean Kelly MEP		340786422717552	Facebook	100_1k	100 - 1k	IE	Ireland	7	1	599993	240000	3493	700
Guy Verhofstadt		99985820015	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	457496	182998	914	457
Pro Life Campaign Ireland		224615650378	Facebook	100_1k	100 - 1k	IE	Ireland	4	1	449995	209999	2995	1199
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	399998	200000	1998	1000
Fianna Fáil	Fianna Fáil	222629035132	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	299997	149999	1497	599
merrionstreet.ie		116635611711738	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	299997	149999	997	199
Matt Carthy	Carthy Matt	580216935345125	Facebook	100_1k	100 - 1k	IE	Ireland	4	1	299995	120000	1996	399
Women for Election	Women for Election	115885998520125	Facebook	100_1k	100 - 1k	IE	Ireland	4	1	299995	119999	1995	399
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	299795	149898	997	199
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	249998	109999	1498	599
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	100_1k	100 - 1k	IE	Ireland	3	1	249997	110000	1497	300
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	199998	99999	498	99
Oxfam		201612129410	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	199998	99999	999	499
Students for Life Ireland		252011928285955	Facebook	100_1k	100 - 1k	IE	Ireland	4	1	199995	39999	1995	399
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	100_1k	100 - 1k	IE	Ireland	3	1	198789	69409	1490	298
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	IE	Ireland	23	1	147800	67894	413	154
InterTradeIreland		141609685900366	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	106225	51243	591	115
Alex White		58389344622	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	99999	50000	499	100
Tilt		169065407139584	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	99999	50000	999	500
Imagine		118081615786	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	99999	50000	499	100
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	99998	20000	998	200
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	99998	20000	998	200
Diarmuid Devereux	Diarmuid Devereux	291990888144823	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	99998	20000	998	200
EPP Group in the European Parliament		745749285476697	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	99998	49999	498	99
Innovate Ennis		370847092976067	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	99993	19999	997	199
The Bamboo Brush Society		1152885191422950	Facebook	100_1k	100 - 1k	IE	Ireland	8	1	92991	43476	237	47
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	100_1k	100 - 1k	IE	Ireland	18	1	91396	29543	831	162
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	75636	37288	201	40
Humble Household		1746853745395190	Facebook	100_1k	100 - 1k	IE	Ireland	25	1	67816	25137	464	119
Give A Vote		2186129244970085	Facebook	100_1k	100 - 1k	IE	Ireland	2	1	50412	10165	499	100
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	100_1k	100 - 1k	IE	Ireland	1	1	49999	10000	498	100
