day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d120	2019-04-30	Future Innovation SRL		AR474748779908562944	Google	36	1	19809762	1980590	65120	1144
d120	2019-04-30	AMERISOFT SRL		AR573801583431647232	Google	56	1	18386666	1836666	1333	87
d120	2019-04-30	European Parliament		178362315106	Facebook	122	1	7062898	3263159	36211	11704
d120	2019-04-30	Freiheitliche Partei Österreich		AR333020356698701824	Google	41	1	6087176	607683	45709	4942
d120	2019-04-30	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	404	1	5146701	481886	5547	243
d120	2019-04-30	Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	72	1	4300713	426078	44092	802
d120	2019-04-30	Greenpeace España	Greenpeace España	133044800622	Facebook	60	1	3219940	1070000	10340	1100
d120	2019-04-30	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	68	1	3055438	302712	13051	296
d120	2019-04-30	KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	1005	1	2670702	86333	10053	65
d120	2019-04-30	SPD	SPD	47930567748	Facebook	928	1	2555072	458000	95472	900
d120	2019-04-30	mmb media agentur d.o.o.		AR524572049809604608	Google	631	1	2304833	39999	9724	0
d120	2019-04-30	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	53	1	2089611	201111	1123	43
d120	2019-04-30	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	10	1	1879990	842000	7590	1700
d120	2019-04-30	EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	12	1	1650000	160000	1050	50
d120	2019-04-30	sp.a	sp.a	57253967150	Facebook	97	1	1533979	656218	6523	1630
d120	2019-04-30	CIWF France	CIWF France	335868279790722	Facebook	5	1	1299995	600000	16995	4000
d120	2019-04-30	Liberal Alliance		AR183859784640888832	Google	91	1	1188714	111250	23581	606
d120	2019-04-30	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	13	1	1110494	530000	2844	785
d120	2019-04-30	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	8	1	1044998	495000	1476	295
d120	2019-04-30	FDP	FDP	21289227249	Facebook	132	1	972853	403152	3352	613
d120	2019-04-30	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	173	1	902564	363244	4404	882
d120	2019-04-30	The Labour Party	The Labour Party	25749647410	Facebook	14	1	842494	362500	7572	1851
d120	2019-04-30	Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	48	1	833309	78714	354	10
d120	2019-04-30	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	7	1	793106	389411	2472	1189
d120	2019-04-30	GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	28	1	780833	77500	154	4
d120	2019-04-30	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	41	1	775009	76407	181	9
d120	2019-04-30	ČSSD	ČSSD	111041662264882	Facebook	25	1	719144	251833	2865	930
d120	2019-04-30	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	56	1	692264	282461	2893	786
d120	2019-04-30	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	10	1	651658	231083	1046	89
d120	2019-04-30	Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	17	1	644983	141000	1683	0
d120	2019-04-30	The Brexit Party	The Brexit Party	230416667843105	Facebook	21	1	643706	302281	19810	4765
d120	2019-04-30	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	46	1	593832	180117	5763	1274
d120	2019-04-30	Conservatives	The Conservative Party	8807334278	Facebook	118	1	515561	149695	5892	1199
d120	2019-04-30	CDA Doetinchem		AR453512812329697280	Google	35	1	508444	49872	181	5
d120	2019-04-30	UAB "BPN LT"		AR135010682042056704	Google	32	1	500000	50000	160	5
d120	2019-04-30	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	6	1	494928	246101	1093	228
d120	2019-04-30	HLAS		AR312619193323225088	Google	336	1	491877	24127	1657	31
d120	2019-04-30	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	64	1	489660	201917	2254	162
d120	2019-04-30	Andreas Schieder	SPÖ	290881691011354	Facebook	41	1	464594	113370	3839	737
d120	2019-04-30	Alternativet		AR198061076825243648	Google	4	1	455000	45000	250	22
d120	2019-04-30	kontrast.at	kontrast.at	1079650008770485	Facebook	23	1	445444	195652	2143	865
d120	2019-04-30	DOPRAVA		AR56197688563073024	Google	6	1	433821	42857	8815	166
d120	2019-04-30	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	31	1	430974	189880	684	146
d120	2019-04-30	Pavel Poc	Poc Pavel	202974613060409	Facebook	7	1	423622	209075	2393	607
d120	2019-04-30	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	9	1	418023	175204	5046	1053
d120	2019-04-30	Claudia Gamon	NEOS	447992848717452	Facebook	27	1	415973	141000	4773	800
d120	2019-04-30	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	12	1	413093	181190	572	121
d120	2019-04-30	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	16	1	404949	185378	840	294
d120	2019-04-30	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	13	1	403330	167440	977	362
