advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	f35_44	female (35-44)	FI	Finland	5	1	15481	3638	214	24
European Parliament	European Parliament	178362315106	Facebook	f35_44	female (35-44)	FI	Finland	1	1	10354	5177	103	51
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	f35_44	female (35-44)	FI	Finland	11	1	10172	2429	106	0
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	f35_44	female (35-44)	FI	Finland	2	1	8361	1672	89	15
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	f35_44	female (35-44)	FI	Finland	4	1	3693	891	40	6
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	f35_44	female (35-44)	FI	Finland	1	1	3312	662	33	6
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	f35_44	female (35-44)	FI	Finland	3	1	2605	515	31	4
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	f35_44	female (35-44)	FI	Finland	2	1	1636	593	16	1
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	f35_44	female (35-44)	FI	Finland	4	1	1438	287	28	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	f35_44	female (35-44)	FI	Finland	4	1	1074	183	33	0
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	f35_44	female (35-44)	FI	Finland	5	1	1014	132	47	0
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	f35_44	female (35-44)	FI	Finland	1	1	951	190	1	0
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	f35_44	female (35-44)	FI	Finland	1	1	709	354	7	0
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	f35_44	female (35-44)	FI	Finland	2	1	679	135	13	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	f35_44	female (35-44)	FI	Finland	2	1	644	128	12	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	f35_44	female (35-44)	FI	Finland	1	1	639	127	12	0
