day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d105	2019-04-15	CY	Cyprus	Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	5	1	26330	6666	214	0
d105	2019-04-15	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	1	1	24999	5000	49	0
d105	2019-04-15	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	3	1	22142	8714	42	0
d105	2019-04-15	CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	2	1	19333	8790	70	19
d105	2019-04-15	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	4	1	15207	5458	57	0
d105	2019-04-15	CY	Cyprus	Nomadic State of Mind Cyprus		301558603282016	Facebook	1	1	12494	2498	24	0
d105	2019-04-15	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	3	1	11867	2695	31	0
d105	2019-04-15	CY	Cyprus	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	28	1	9287	4382	22	6
d105	2019-04-15	CY	Cyprus	Adore Nature Cyprus		1849286755152187	Facebook	1	1	6231	1246	12	0
d105	2019-04-15	CY	Cyprus	Leyla Hüseyin Kıralp		405321523588438	Facebook	7	1	5813	1090	62	0
d105	2019-04-15	CY	Cyprus	Ελληνική σημαία		407830792962925	Facebook	1	1	5799	1159	11	0
d105	2019-04-15	CY	Cyprus	EU Environment		305608429284	Facebook	2	1	4093	1973	19	3
d105	2019-04-15	CY	Cyprus	Krypto Security Cyprus		604503129572525	Facebook	1	1	3330	1665	32	0
d105	2019-04-15	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	5	1	2897	1227	5	1
d105	2019-04-15	CY	Cyprus	Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	1	1	2499	1250	24	0
d105	2019-04-15	CY	Cyprus	yeniduzen		223172754383571	Facebook	2	1	2387	477	3	0
d105	2019-04-15	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	3	1	2173	577	12	0
d105	2019-04-15	CY	Cyprus	Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι		272999270266817	Facebook	3	1	1531	766	1	0
d105	2019-04-15	CY	Cyprus	European Youth Event		919232861444360	Facebook	3	1	1336	556	2	1
d105	2019-04-15	CY	Cyprus	We Amplify		186008238755917	Facebook	4	1	1052	210	2	0
d105	2019-04-15	CY	Cyprus	Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	2	1	998	399	1	0
d105	2019-04-15	CY	Cyprus	Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	3	1	977	328	18	0
d105	2019-04-15	CY	Cyprus	Νεολαία Δημοκρατικού Κόμματος - ΝΕΔΗΚ Λάρνακας		1152027201616934	Facebook	1	1	958	479	9	0
d105	2019-04-15	CY	Cyprus	Yiannos Lakkotrypis		750357328668972	Facebook	1	1	713	142	14	0
d105	2019-04-15	CY	Cyprus	Guardian Weekly		64525551258	Facebook	4	1	523	214	0	0
