advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	female	BG	Bulgaria	44	1	2151702	999364	4495	1162
Приоритети	БЗНС	1163987410423594	Facebook	f	female	BG	Bulgaria	52	1	713275	264748	2461	84
Демократична България	Демократична България	995342840629890	Facebook	f	female	BG	Bulgaria	27	1	614184	197439	1450	132
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	female	BG	Bulgaria	31	1	467512	220059	971	302
Kialo		729627343834501	Facebook	f	female	BG	Bulgaria	255	1	430369	165562	2460	571
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	female	BG	Bulgaria	53	1	368803	152490	1957	458
Европейски парламент в България		163350039852	Facebook	f	female	BG	Bulgaria	1	1	368076	147231	3680	736
informo.bg	informo.bg	262524054082832	Facebook	f	female	BG	Bulgaria	4	1	241031	120516	536	94
ПП ГЕРБ - София		336639303182606	Facebook	f	female	BG	Bulgaria	1	1	228746	91498	203	40
Движение ВОЛЯ		289082018098560	Facebook	f	female	BG	Bulgaria	1	1	207329	82931	206	41
European Greens		141366725876424	Facebook	f	female	BG	Bulgaria	5	1	184899	87466	554	120
Бебешки магазин Вис Виталис /Vis Vitalis/		536634519688007	Facebook	f	female	BG	Bulgaria	13	1	160986	37999	1145	0
Bright Life Today		806186806171908	Facebook	f	female	BG	Bulgaria	2	1	112120	46264	127	0
Път на младите	Път на младите	2051476654950711	Facebook	f	female	BG	Bulgaria	9	1	104923	26123	495	0
България на Труда и Разума - БТР		709384432421964	Facebook	f	female	BG	Bulgaria	7	1	103044	21583	204	0
European Youth Event		919232861444360	Facebook	f	female	BG	Bulgaria	6	1	99969	44585	279	69
Стефан Тафров	Stefan Tafrov	233810563693016	Facebook	f	female	BG	Bulgaria	14	1	96296	21574	461	0
European Commission		107898832590939	Facebook	f	female	BG	Bulgaria	3	1	89693	44846	301	69
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	f	female	BG	Bulgaria	9	1	86355	27397	257	0
Партия На Зелените		1438204226503681	Facebook	f	female	BG	Bulgaria	6	1	84663	16933	279	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	f	female	BG	Bulgaria	10	1	80863	20704	309	0
Фондация Българска Памет		540948509258655	Facebook	f	female	BG	Bulgaria	2	1	79656	33072	101	0
Евро Ферт АД		271746059949890	Facebook	f	female	BG	Bulgaria	1	1	67526	33763	149	30
Greens/EFA in the European Parliament		150527751674751	Facebook	f	female	BG	Bulgaria	10	1	65939	24706	109	15
DESIGNitsa - Дизайница		676082905766490	Facebook	f	female	BG	Bulgaria	10	1	55254	12433	355	0
Крум Дончев/Krum Donchev		155516354469476	Facebook	f	female	BG	Bulgaria	8	1	53582	25542	50	0
Медея		1526396310816752	Facebook	f	female	BG	Bulgaria	1	1	49999	9999	88	0
Болници Medical Park		648144405325576	Facebook	f	female	BG	Bulgaria	2	1	47639	23820	76	0
ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	f	female	BG	Bulgaria	2	1	45757	22879	79	0
Фондация Билитис/ Bilitis Foundation		287175336077	Facebook	f	female	BG	Bulgaria	1	1	45551	9110	90	0
EU Environment		305608429284	Facebook	f	female	BG	Bulgaria	2	1	40429	19146	191	36
Game of Sultans		185311195624361	Facebook	f	female	BG	Bulgaria	6	1	39274	16799	668	133
Arte		656089814494677	Facebook	f	female	BG	Bulgaria	6	1	39156	16988	96	15
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	f	female	BG	Bulgaria	10	1	34440	7616	357	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	f	female	BG	Bulgaria	3	1	34404	6881	60	0
Guardian Weekly		64525551258	Facebook	f	female	BG	Bulgaria	10	1	33050	12425	55	12
Give A Vote		2186129244970085	Facebook	f	female	BG	Bulgaria	1	1	28736	11494	28	5
EPP - European People's Party		48034275355	Facebook	f	female	BG	Bulgaria	2	1	25994	11314	56	21
Венета Маджистрели - раз/ЛИЧНИЯТ избор за Европейски парламент 2019		436121407128896	Facebook	f	female	BG	Bulgaria	1	1	25113	5022	49	0
Организация за защита на животните "Четири лапи"		144072035778	Facebook	f	female	BG	Bulgaria	12	1	24225	5815	858	0
National Geographic		257826487601111	Facebook	f	female	BG	Bulgaria	1	1	23897	4779	47	0
Не Бъди Посредствен		1805601139707511	Facebook	f	female	BG	Bulgaria	1	1	23134	4626	45	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	f	female	BG	Bulgaria	1	1	21902	10951	21	10
