advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d132	2019-05-12	NL	Netherlands	6	1	380247	180122	1599	500
Facebook	Facebook	726281677519881	Facebook	d132	2019-05-12	NL	Netherlands	5	1	364544	182272	1826	363
CDA	CDA	320374518118	Facebook	d132	2019-05-12	NL	Netherlands	5	1	191655	88291	1284	249
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	d132	2019-05-12	NL	Netherlands	5	1	164284	74999	535	128
Oxfam Novib		115289021825188	Facebook	d132	2019-05-12	NL	Netherlands	32	1	156573	64781	2423	705
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	d132	2019-05-12	NL	Netherlands	25	1	156080	60611	1324	258
Henk Jan Ormel	CDA	823537391322678	Facebook	d132	2019-05-12	NL	Netherlands	17	1	155270	57260	784	147
VVD		121264564551002	Facebook	d132	2019-05-12	NL	Netherlands	4	1	104165	43333	407	74
Malik Azmani	Malik Azmani	1734459723547461	Facebook	d132	2019-05-12	NL	Netherlands	28	1	86287	29813	741	19
European Greens	European Greens	141366725876424	Facebook	d132	2019-05-12	NL	Netherlands	8	1	85082	41978	893	267
Prove Them Wrong	Prove Them Wrong	435711596958375	Facebook	d132	2019-05-12	NL	Netherlands	22	1	78839	24842	389	24
D66	D66	52985377549	Facebook	d132	2019-05-12	NL	Netherlands	4	1	35296	14118	201	50
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	d132	2019-05-12	NL	Netherlands	3	1	24499	5500	244	45
VluchtelingenWerk Nederland		107872495911431	Facebook	d132	2019-05-12	NL	Netherlands	3	1	21999	5000	59	0
SP	SP	128393027527	Facebook	d132	2019-05-12	NL	Netherlands	11	1	18362	7181	171	18
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d132	2019-05-12	NL	Netherlands	11	1	13348	3619	224	0
Jacques Michel Bloi - VVD #13 voor Europa	Bloi Jacques M	1435938086636544	Facebook	d132	2019-05-12	NL	Netherlands	2	1	12499	2500	69	0
GroenLinks	GroenLinks	175740570505	Facebook	d132	2019-05-12	NL	Netherlands	2	1	8499	1666	33	0
Jeroen Lenaers		316960281776479	Facebook	d132	2019-05-12	NL	Netherlands	7	1	7825	1415	214	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	d132	2019-05-12	NL	Netherlands	12	1	6042	785	287	0
Jeroen Janssen - kandidaat Europarlementariër	Van Oosterbosch Benjamin	921841297985499	Facebook	d132	2019-05-12	NL	Netherlands	3	1	5761	1580	40	0
Europees Parlement Nederland		270788920480	Facebook	d132	2019-05-12	NL	Netherlands	2	1	5332	999	132	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	d132	2019-05-12	NL	Netherlands	4	1	4165	1166	198	16
Milieudefensie	Milieudefensie	83439828234	Facebook	d132	2019-05-12	NL	Netherlands	3	1	3570	1571	42	0
Agnes Jongerius		764061133777036	Facebook	d132	2019-05-12	NL	Netherlands	1	1	2499	1249	24	0
