country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IE	Ireland	d133	2019-05-13	342	114	940591	304922	5718	598
IE	Ireland	d132	2019-05-12	374	120	1265501	426129	7009	865
IE	Ireland	d131	2019-05-11	414	126	1377653	468198	7020	901
IE	Ireland	d130	2019-05-10	552	123	1735474	569034	9318	1095
IE	Ireland	d129	2019-05-09	525	124	1802405	633491	11908	2107
IE	Ireland	d128	2019-05-08	475	131	1373971	469525	9082	1556
IE	Ireland	d127	2019-05-07	474	123	1309514	434084	9007	1339
IE	Ireland	d126	2019-05-06	470	124	1292905	422577	8817	1173
IE	Ireland	d125	2019-05-05	456	124	1117759	386416	8158	1174
IE	Ireland	d124	2019-05-04	473	126	1533801	553734	11830	1875
IE	Ireland	d123	2019-05-03	496	132	1133846	397867	8025	1110
IE	Ireland	d122	2019-05-02	529	134	1128408	389666	7623	1040
IE	Ireland	d121	2019-05-01	505	135	1088052	364760	7279	991
IE	Ireland	d120	2019-04-30	562	153	1112955	369907	8242	1040
IE	Ireland	d119	2019-04-29	542	146	2303224	994480	12156	2070
IE	Ireland	d118	2019-04-28	520	147	1927733	843807	9068	1469
IE	Ireland	d117	2019-04-27	514	148	673596	230842	3693	406
IE	Ireland	d116	2019-04-26	547	151	729241	250500	3986	474
IE	Ireland	d115	2019-04-25	524	151	706726	232855	3603	383
IE	Ireland	d114	2019-04-24	494	149	791903	281618	3890	402
IE	Ireland	d113	2019-04-23	502	151	557963	194894	3045	371
IE	Ireland	d112	2019-04-22	424	142	908850	397640	4824	746
IE	Ireland	d111	2019-04-21	421	137	920764	404521	4657	739
IE	Ireland	d110	2019-04-20	427	151	899397	397677	4615	713
IE	Ireland	d109	2019-04-19	458	162	608335	245206	3058	388
IE	Ireland	d108	2019-04-18	461	161	708012	285381	3640	558
IE	Ireland	d107	2019-04-17	374	157	313879	107376	1960	297
IE	Ireland	d106	2019-04-16	400	159	399801	145043	2404	388
IE	Ireland	d105	2019-04-15	462	174	519299	190463	3209	476
IE	Ireland	d104	2019-04-14	468	181	542939	204492	3191	425
IE	Ireland	d103	2019-04-13	459	184	468922	189546	2985	373
IE	Ireland	d102	2019-04-12	565	201	493511	194440	3320	420
IE	Ireland	d101	2019-04-11	511	213	389010	150831	2850	382
IE	Ireland	d100	2019-04-10	447	205	579371	239246	3312	818
IE	Ireland	d099	2019-04-09	464	206	243748	84743	1744	175
IE	Ireland	d098	2019-04-08	468	203	308008	120070	2324	393
IE	Ireland	d097	2019-04-07	446	196	331080	130934	2107	355
IE	Ireland	d096	2019-04-06	446	200	331080	130789	2212	364
IE	Ireland	d095	2019-04-05	471	212	490938	201906	5131	855
IE	Ireland	d094	2019-04-04	421	197	445194	180964	5242	909
IE	Ireland	d093	2019-04-03	388	193	181966	60989	1460	172
IE	Ireland	d092	2019-04-02	369	174	178832	60823	1712	181
IE	Ireland	d091	2019-04-01	327	162	275015	99857	2022	277
IE	Ireland	d090	2019-03-31	365	166	312877	102456	2196	259
