advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Open Vld	Open Vld	53668151866	Facebook	1k_5k	1k - 5k	BE	Belgium	71	1	354912	70996	7028	0
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	1k_5k	1k - 5k	BE	Belgium	55	1	274940	54999	5444	0
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	1k_5k	1k - 5k	BE	Belgium	51	1	254936	50997	5048	0
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	1k_5k	1k - 5k	BE	Belgium	50	1	249948	49999	4949	0
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	1k_5k	1k - 5k	BE	Belgium	42	1	209958	42000	4158	0
Groen	Groen	84920854319	Facebook	1k_5k	1k - 5k	BE	Belgium	42	1	209882	41984	4156	0
Peter Mertens	PVDA	236485149843971	Facebook	1k_5k	1k - 5k	BE	Belgium	42	1	209673	41942	4152	0
CD&V	CD&V	52997544531	Facebook	1k_5k	1k - 5k	BE	Belgium	36	1	179963	35999	3563	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	1k_5k	1k - 5k	BE	Belgium	36	1	179946	35996	3563	0
DéFI	DéFI	173518112695794	Facebook	1k_5k	1k - 5k	BE	Belgium	35	1	174965	35000	3465	0
sp.a	sp.a	57253967150	Facebook	1k_5k	1k - 5k	BE	Belgium	35	1	174965	35000	3465	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	BE	Belgium	30	1	139977	28001	2772	0
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	1k_5k	1k - 5k	BE	Belgium	26	1	129974	26000	2574	0
Greenpeace Belgium		73232790238	Facebook	1k_5k	1k - 5k	BE	Belgium	25	1	124963	24997	2474	0
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	1k_5k	1k - 5k	BE	Belgium	24	1	119976	24000	2376	0
FullUp		160098407696881	Facebook	1k_5k	1k - 5k	BE	Belgium	24	1	119975	23999	2375	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	1k_5k	1k - 5k	BE	Belgium	24	1	119852	23975	2773	100
CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	1k_5k	1k - 5k	BE	Belgium	22	1	109978	22000	2178	0
Koen Geens	CD&V	294055357407926	Facebook	1k_5k	1k - 5k	BE	Belgium	22	1	109978	22000	2178	0
Lanjri Nahima	Lanjri Nahima	160499887883548	Facebook	1k_5k	1k - 5k	BE	Belgium	20	1	99980	20000	1980	0
Be.One	Abou Jahjah Dyab	203646696858225	Facebook	1k_5k	1k - 5k	BE	Belgium	20	1	99980	20000	1980	0
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	1k_5k	1k - 5k	BE	Belgium	20	1	99980	20000	1980	0
Sauvez le square Riga		1401418253310928	Facebook	1k_5k	1k - 5k	BE	Belgium	20	1	99979	19999	1979	0
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	1k_5k	1k - 5k	BE	Belgium	19	1	94981	19000	1881	0
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	1k_5k	1k - 5k	BE	Belgium	18	1	89981	17999	1781	0
