advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	0_50	0 - 50	BG	Bulgaria	38	1	1167680	483766	3057	0
Демократична България	Демократична България	995342840629890	Facebook	0_50	0 - 50	BG	Bulgaria	26	1	903152	259843	2054	0
Приоритети	БЗНС	1163987410423594	Facebook	0_50	0 - 50	BG	Bulgaria	54	1	787282	239612	4109	0
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	0_50	0 - 50	BG	Bulgaria	39	1	704778	171163	3476	0
Крум Дончев/Krum Donchev		155516354469476	Facebook	0_50	0 - 50	BG	Bulgaria	8	1	653663	312433	535	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	0_50	0 - 50	BG	Bulgaria	23	1	609545	126499	2219	0
Valeri Simeonov		1967166133516609	Facebook	0_50	0 - 50	BG	Bulgaria	22	1	574550	137646	2119	0
Volen Siderov		48268614826	Facebook	0_50	0 - 50	BG	Bulgaria	22	1	527874	115418	1649	0
Път на младите	Път на младите	2051476654950711	Facebook	0_50	0 - 50	BG	Bulgaria	13	1	373805	83423	1101	0
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	0_50	0 - 50	BG	Bulgaria	13	1	368812	76755	1197	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	0_50	0 - 50	BG	Bulgaria	17	1	340353	82096	1443	0
България на Труда и Разума - БТР		709384432421964	Facebook	0_50	0 - 50	BG	Bulgaria	8	1	306077	63792	599	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	0_50	0 - 50	BG	Bulgaria	9	1	297982	86215	653	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	0_50	0 - 50	BG	Bulgaria	24	1	290068	65490	2079	0
informo.bg	informo.bg	262524054082832	Facebook	0_50	0 - 50	BG	Bulgaria	4	1	245388	97703	289	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	0_50	0 - 50	BG	Bulgaria	9	1	228127	70829	673	0
Kialo		729627343834501	Facebook	0_50	0 - 50	BG	Bulgaria	75	1	227254	47113	549	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	0_50	0 - 50	BG	Bulgaria	11	1	169105	47554	908	0
BRITA Bulgaria		1471240093191880	Facebook	0_50	0 - 50	BG	Bulgaria	1	1	165887	82944	82	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	0_50	0 - 50	BG	Bulgaria	4	1	146883	32034	360	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	0_50	0 - 50	BG	Bulgaria	5	1	135122	27025	312	0
Фондация Българска Памет		540948509258655	Facebook	0_50	0 - 50	BG	Bulgaria	2	1	133688	53660	175	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	0_50	0 - 50	BG	Bulgaria	19	1	132549	31226	354	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	0_50	0 - 50	BG	Bulgaria	8	1	130723	34413	699	0
Bright Life Today		806186806171908	Facebook	0_50	0 - 50	BG	Bulgaria	2	1	129968	52155	152	0
