advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	rd2	Last 2 days	FI	Finland	59	1	343217	90816	3584	480
Kokoomus	Kokoomus	201285237101	Facebook	rd2	Last 2 days	FI	Finland	201	1	269074	34150	13279	184
Kaisa Penny		259256970891807	Facebook	rd2	Last 2 days	FI	Finland	10	1	136806	51222	643	80
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	rd2	Last 2 days	FI	Finland	10	1	113971	26444	595	96
Piia Kurki	Piia Kurki	270567833058986	Facebook	rd2	Last 2 days	FI	Finland	11	1	85727	16866	977	96
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	rd2	Last 2 days	FI	Finland	38	1	84712	34147	963	18
European Greens	European Greens	141366725876424	Facebook	rd2	Last 2 days	FI	Finland	5	1	81788	40637	407	202
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	rd2	Last 2 days	FI	Finland	15	1	63652	10000	1852	99
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	rd2	Last 2 days	FI	Finland	12	1	52927	12539	742	18
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	rd2	Last 2 days	FI	Finland	3	1	50664	9999	564	99
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	rd2	Last 2 days	FI	Finland	79	1	43279	1541	3677	0
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	rd2	Last 2 days	FI	Finland	5	1	41395	8279	447	75
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	rd2	Last 2 days	FI	Finland	8	1	38057	7412	416	24
Mikkel Näkkäläjärvi		617733068345315	Facebook	rd2	Last 2 days	FI	Finland	15	1	36481	5500	1435	0
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	rd2	Last 2 days	FI	Finland	6	1	36164	7733	504	70
Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	rd2	Last 2 days	FI	Finland	7	1	34664	6750	402	50
