advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	rw3	Last 3 weeks	MT	Malta	112	1	3023887	868999	12787	699
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	rw3	Last 3 weeks	MT	Malta	16	1	3009984	1295000	12284	3000
David Casa	David Casa	193035580892638	Facebook	rw3	Last 3 weeks	MT	Malta	75	1	2990422	885498	10500	780
Alfred Sant	Alfred Sant	537789116260209	Facebook	rw3	Last 3 weeks	MT	Malta	76	1	2038424	678250	9812	587
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	MT	Malta	22	1	1615503	705101	5679	899
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	rw3	Last 3 weeks	MT	Malta	17	1	1519982	589999	6082	1100
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	rw3	Last 3 weeks	MT	Malta	97	1	1070672	253291	9176	0
David Stellini	David Stellini	1911257335785088	Facebook	rw3	Last 3 weeks	MT	Malta	10	1	928294	417089	2856	485
Joe Sammut		433245190070343	Facebook	rw3	Last 3 weeks	MT	Malta	18	1	838800	318227	3320	626
Roberta Metsola		406824526101449	Facebook	rw3	Last 3 weeks	MT	Malta	46	1	551954	174499	4504	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	rw3	Last 3 weeks	MT	Malta	100	1	450899	117999	9899	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	rw3	Last 3 weeks	MT	Malta	9	1	400092	152020	1212	100
Ian Borg	Ian Borg	151496594943131	Facebook	rw3	Last 3 weeks	MT	Malta	5	1	399995	169999	495	0
Josef Caruana		166617437361908	Facebook	rw3	Last 3 weeks	MT	Malta	13	1	375247	86851	1156	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	rw3	Last 3 weeks	MT	Malta	34	1	374966	117000	3366	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	rw3	Last 3 weeks	MT	Malta	38	1	367081	124332	3641	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	rw3	Last 3 weeks	MT	Malta	5	1	349995	130000	895	100
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	rw3	Last 3 weeks	MT	Malta	13	1	253654	62333	1220	0
Martin Cauchi Inglott	Martin Cauchi Inglot	1198556280321936	Facebook	rw3	Last 3 weeks	MT	Malta	4	1	204995	70999	395	0
Josianne Cutajar		337620233111013	Facebook	rw3	Last 3 weeks	MT	Malta	13	1	200346	41211	882	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	rw3	Last 3 weeks	MT	Malta	4	1	199996	40000	396	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	rw3	Last 3 weeks	MT	Malta	11	1	194614	47750	1064	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	rw3	Last 3 weeks	MT	Malta	8	1	173743	37375	680	0
Noel Cassar		290329184871610	Facebook	rw3	Last 3 weeks	MT	Malta	4	1	167387	33478	331	0
Live Communications for MEP Elections May 2019		962042630582450	Facebook	rw3	Last 3 weeks	MT	Malta	8	1	140825	38416	740	0
