advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	100k_200k	100k - 200k	SK	Slovakia	8	1	1599991	799999	4991	1599
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	100k_200k	100k - 200k	SK	Slovakia	7	1	1399992	699999	5492	2299
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	100k_200k	100k - 200k	SK	Slovakia	6	1	1194947	597476	4468	1787
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	100k_200k	100k - 200k	SK	Slovakia	5	1	998767	499386	4988	2496
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	100k_200k	100k - 200k	SK	Slovakia	4	1	799995	399999	2995	1200
European Parliament		178362315106	Facebook	100k_200k	100k - 200k	SK	Slovakia	18	1	600178	300090	1997	700
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	100k_200k	100k - 200k	SK	Slovakia	3	1	599997	300000	1497	300
Nagy József	Nagy József	128401833854581	Facebook	100k_200k	100k - 200k	SK	Slovakia	2	1	399998	200000	998	200
Plamienok n.o.		174988447418	Facebook	100k_200k	100k - 200k	SK	Slovakia	2	1	399972	199987	997	199
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	100k_200k	100k - 200k	SK	Slovakia	2	1	397761	198881	1986	994
European Commission		107898832590939	Facebook	100k_200k	100k - 200k	SK	Slovakia	3	1	201598	100799	502	100
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	499	100
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	99	0
Martin Beluský - kandidát na poslanca EP		2011031775831511	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	499	100
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	499	100
Peter Puškár	Puskar Peter	299027620531773	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	499	100
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	999	500
Lucia Gurbáľová	KDH	281656152765874	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	499	100
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	499	100
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	499	100
Zastúpenie Európskej komisie na Slovensku		475005065849814	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	99	0
USA and Slovakia		167499746617461	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199999	100000	88	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199998	100000	99	0
Milan Uhrík - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	193258414360612	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199998	99999	498	99
SMER - SD	SMER - SD	102146246492040	Facebook	100k_200k	100k - 200k	SK	Slovakia	1	1	199998	99999	499	99
