advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m	male	RO	Romania	75	1	15310238	6748541	34332	9439
Partidul Naţional Liberal		181375448581167	Facebook	m	male	RO	Romania	95	1	10575121	4547451	15653	4207
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m	male	RO	Romania	93	1	9885867	4579090	33556	7879
România în primul rând	Future Innovation	770704223323599	Facebook	m	male	RO	Romania	58	1	7256027	3258326	7296	1848
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	m	male	RO	Romania	77	1	6005410	2553142	20113	5110
Romania #nuepsd	Future Innovation	293215748279337	Facebook	m	male	RO	Romania	31	1	5630306	2603888	4026	1676
European Commission		107898832590939	Facebook	m	male	RO	Romania	13	1	3816520	1898921	9560	2578
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	m	male	RO	Romania	35	1	3063994	1410191	8154	2321
RMDSZ	RMDSZ	102601499822802	Facebook	m	male	RO	Romania	143	1	2201472	670733	2728	431
Kialo		729627343834501	Facebook	m	male	RO	Romania	270	1	2133525	852226	11423	2624
European Parliament		178362315106	Facebook	m	male	RO	Romania	70	1	1967508	845394	8148	1227
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	m	male	RO	Romania	17	1	1848179	860617	1771	330
George Simion		2212856535602171	Facebook	m	male	RO	Romania	21	1	1688726	684283	3504	960
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	m	male	RO	Romania	16	1	1518324	664339	2169	504
Silvia Dinică		1128229287275038	Facebook	m	male	RO	Romania	10	1	1447561	602570	2736	679
Litere.net	litere.net	1504323906337545	Facebook	m	male	RO	Romania	12	1	1410409	646214	1095	287
Winkler Gyula		1560147330888040	Facebook	m	male	RO	Romania	20	1	1138058	501455	1406	359
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	m	male	RO	Romania	10	1	1060345	470958	1149	279
Eco friendly home		547824632336134	Facebook	m	male	RO	Romania	2	1	1049989	509995	1097	499
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	RO	Romania	33	1	1041748	488147	2636	719
Politice.net	politice.net	2546711162025064	Facebook	m	male	RO	Romania	10	1	948898	418374	847	190
Video News		329122497569429	Facebook	m	male	RO	Romania	4	1	812980	337963	964	278
Gregoriana Tudoran		1985293741779690	Facebook	m	male	RO	Romania	25	1	770232	228338	1061	177
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	m	male	RO	Romania	9	1	762742	305424	1701	563
Declic	Declic	686190454826244	Facebook	m	male	RO	Romania	9	1	760936	345937	941	246
