advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u25_34	unknown (25-34)	EE	Estonia	16	1	1200	450	9	1
Urmas Paet	Paet Urmas	223092011815453	Facebook	u25_34	unknown (25-34)	EE	Estonia	19	1	1195	244	11	2
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	u25_34	unknown (25-34)	EE	Estonia	12	1	668	133	1	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	u25_34	unknown (25-34)	EE	Estonia	13	1	593	241	4	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	u25_34	unknown (25-34)	EE	Estonia	20	1	586	169	3	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	u25_34	unknown (25-34)	EE	Estonia	16	1	575	163	4	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	u25_34	unknown (25-34)	EE	Estonia	35	1	549	123	5	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	u25_34	unknown (25-34)	EE	Estonia	13	1	544	149	4	0
ResPublica	Isamaa erakond	124913684200476	Facebook	u25_34	unknown (25-34)	EE	Estonia	2	1	441	220	1	0
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	u25_34	unknown (25-34)	EE	Estonia	6	1	340	68	1	0
European Greens	European Greens	141366725876424	Facebook	u25_34	unknown (25-34)	EE	Estonia	4	1	298	148	1	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	u25_34	unknown (25-34)	EE	Estonia	3	1	224	44	2	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u25_34	unknown (25-34)	EE	Estonia	24	1	218	44	1	0
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	u25_34	unknown (25-34)	EE	Estonia	8	1	205	49	1	0
European Commission	European Commission	107898832590939	Facebook	u25_34	unknown (25-34)	EE	Estonia	23	1	199	95	0	0
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	u25_34	unknown (25-34)	EE	Estonia	3	1	194	70	0	0
Triin Saag	Saag Triin	2012394932389774	Facebook	u25_34	unknown (25-34)	EE	Estonia	14	1	179	49	1	0
Eesti Konservatiivne Rahvaerakond	Eesti Konservatiivne Rahvaerakond	671308106236480	Facebook	u25_34	unknown (25-34)	EE	Estonia	4	1	102	20	0	0
Riho Terras	Isamaa erakond	2217643278496367	Facebook	u25_34	unknown (25-34)	EE	Estonia	1	1	93	18	0	0
Kalle Palling	Reformierakond	100991613317228	Facebook	u25_34	unknown (25-34)	EE	Estonia	1	1	84	16	0	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	u25_34	unknown (25-34)	EE	Estonia	2	1	58	13	0	0
Betsafe Eesti		465223740333842	Facebook	u25_34	unknown (25-34)	EE	Estonia	1	1	49	9	0	0
Kõigi Eesti		432490497520356	Facebook	u25_34	unknown (25-34)	EE	Estonia	1	1	47	9	0	0
Muhoov		1796563930414245	Facebook	u25_34	unknown (25-34)	EE	Estonia	2	1	18	3	0	0
Партия Реформ	Reformierakond	243365865708649	Facebook	u25_34	unknown (25-34)	EE	Estonia	1	1	17	3	0	0
