advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw2	Last 2 weeks	UK	United Kingdom	4010	1	23541990	5994000	553009	25805
Best For Britain	Best for Britain	1863944713844924	Facebook	rw2	Last 2 weeks	UK	United Kingdom	94	1	18192897	7586996	145928	32979
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rw2	Last 2 weeks	UK	United Kingdom	60	1	17493939	7809999	119584	26615
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rw2	Last 2 weeks	UK	United Kingdom	222	1	16293777	6647999	249464	60173
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rw2	Last 2 weeks	UK	United Kingdom	127	1	10208844	4246990	89303	21639
The Labour Party	The Labour Party	25749647410	Facebook	rw2	Last 2 weeks	UK	United Kingdom	194	1	8700804	3631999	91887	17242
Conservatives	The Conservative Party	8807334278	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1405	1	6190594	1508999	181557	5207
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rw2	Last 2 weeks	UK	United Kingdom	27	1	5258969	2240998	55629	14812
HOPE not hate	HOPE not hate	91897231853	Facebook	rw2	Last 2 weeks	UK	United Kingdom	20	1	3672980	1610000	23699	5207
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	rw2	Last 2 weeks	UK	United Kingdom	91	1	3070909	1139000	39354	6827
Amnesty International UK	Amnesty International UK	7624294394	Facebook	rw2	Last 2 weeks	UK	United Kingdom	471	1	2983528	628000	63794	2777
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	rw2	Last 2 weeks	UK	United Kingdom	85	1	2960915	950000	29525	7174
People's Vote UK	People's Vote	748608695327755	Facebook	rw2	Last 2 weeks	UK	United Kingdom	56	1	2631930	1117996	41709	11919
Swatch	Swatch	297973083586150	Facebook	rw2	Last 2 weeks	UK	United Kingdom	25	1	2204974	805999	22767	5091
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rw2	Last 2 weeks	UK	United Kingdom	50	1	1914949	460999	8042	578
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	rw2	Last 2 weeks	UK	United Kingdom	19	1	1418980	615999	7962	2082
Young Liberals	the Liberal Democrats	22610176568	Facebook	rw2	Last 2 weeks	UK	United Kingdom	85	1	1244915	348000	17838	2661
London Green Party	London Green Party	175350485880358	Facebook	rw2	Last 2 weeks	UK	United Kingdom	32	1	1196965	422999	9336	1735
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	rw2	Last 2 weeks	UK	United Kingdom	240	1	1153756	293999	30272	694
38 Degrees	38 Degrees	200006375787	Facebook	rw2	Last 2 weeks	UK	United Kingdom	53	1	1008947	333000	7460	347
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	rw2	Last 2 weeks	UK	United Kingdom	24	1	954975	259999	11428	3124
School Cuts	National Education Union	871798409656672	Facebook	rw2	Last 2 weeks	UK	United Kingdom	34	1	919965	201999	4820	231
Unite the union	Unite the union	175584152579855	Facebook	rw2	Last 2 weeks	UK	United Kingdom	6	1	849993	409999	5200	2082
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	rw2	Last 2 weeks	UK	United Kingdom	29	1	742971	241000	8645	1967
Labour North West	The Labour Party	61950489543	Facebook	rw2	Last 2 weeks	UK	United Kingdom	11	1	725989	331000	5657	1735
European Parliament	European Parliament	178362315106	Facebook	rw2	Last 2 weeks	UK	United Kingdom	3	1	699991	299997	10496	2099
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	rw2	Last 2 weeks	UK	United Kingdom	17	1	699982	208999	11783	4050
Social Democratic and Labour Party (SDLP)	Social Democratic and Labour Party (SDLP)	111956985487415	Facebook	rw2	Last 2 weeks	UK	United Kingdom	33	1	669963	193999	6557	694
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	rw2	Last 2 weeks	UK	United Kingdom	11	1	664989	226000	3574	578
London Labour Party	The Labour Party	474613052643462	Facebook	rw2	Last 2 weeks	UK	United Kingdom	19	1	664980	177999	8425	2198
HOPE not hate community	HOPE not hate	187610451787582	Facebook	rw2	Last 2 weeks	UK	United Kingdom	6	1	599994	270000	2538	462
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	rw2	Last 2 weeks	UK	United Kingdom	30	1	582969	139999	3436	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	rw2	Last 2 weeks	UK	United Kingdom	11	1	569988	179999	4500	810
GMB Union	GMB Union	103295786760891	Facebook	rw2	Last 2 weeks	UK	United Kingdom	12	1	555988	141000	1374	0
Welsh Labour	Welsh Labour	159670677391384	Facebook	rw2	Last 2 weeks	UK	United Kingdom	9	1	504991	161000	5891	1851
Labour East	The Labour Party	407402162736656	Facebook	rw2	Last 2 weeks	UK	United Kingdom	9	1	502991	190000	3924	1041
Daily Mirror	Reach Plc	6149699161	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1	1	499999	199999	5784	1157
Ruth Davidson	the Scottish Conservative and Unionist Party	242829922425897	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1	1	499998	199999	5784	1157
Labour South West	The Labour Party	673238736142723	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1	1	499998	199999	5784	1157
Scottish National Party (SNP)	the SNP	77249349077	Facebook	rw2	Last 2 weeks	UK	United Kingdom	3	1	499996	250000	3468	1735
Yorkshire and the Humber Labour Party	the Labour party	1608245282744484	Facebook	rw2	Last 2 weeks	UK	United Kingdom	5	1	499995	220000	4044	1504
Scottish Green Party	Scottish Green Party	17999726169	Facebook	rw2	Last 2 weeks	UK	United Kingdom	14	1	480985	129000	4843	810
Renew	Renew  Party	1923371311278106	Facebook	rw2	Last 2 weeks	UK	United Kingdom	106	1	474893	97000	13069	231
West Midlands Labour	The Labour Party	1243222025739706	Facebook	rw2	Last 2 weeks	UK	United Kingdom	6	1	449994	150000	3464	694
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	rw2	Last 2 weeks	UK	United Kingdom	20	1	441979	93000	4142	462
Labour South East	The Labour Party	123817579216	Facebook	rw2	Last 2 weeks	UK	United Kingdom	7	1	414993	176000	4852	1967
Scottish Liberal Democrats	the Liberal Democrats	397986050296687	Facebook	rw2	Last 2 weeks	UK	United Kingdom	109	1	414890	92999	12487	0
Global Justice Now	Global Justice Now	6707857033	Facebook	rw2	Last 2 weeks	UK	United Kingdom	65	1	413934	107999	7909	115
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	rw2	Last 2 weeks	UK	United Kingdom	9	1	409987	111999	4271	810
East Midlands Labour	The Labour Party	1104066886293096	Facebook	rw2	Last 2 weeks	UK	United Kingdom	8	1	404992	111000	3230	578
Fifth colour	Mehdi Jamali	720997618045137	Facebook	rw2	Last 2 weeks	UK	United Kingdom	11	1	402988	79999	4963	925
Plaid Cymru	Plaid Cymru	26416930992	Facebook	rw2	Last 2 weeks	UK	United Kingdom	5	1	369995	169999	1961	347
The Brexit Party	The Brexit Party	230416667843105	Facebook	rw2	Last 2 weeks	UK	United Kingdom	7	1	359993	105000	26607	6364
Jeremy Corbyn	The Labour Party	330250343871	Facebook	rw2	Last 2 weeks	UK	United Kingdom	4	1	354995	160999	3004	1272
Liana Saranga	Liana Saranga Gulcan	406430003544310	Facebook	rw2	Last 2 weeks	UK	United Kingdom	48	1	324950	73999	6424	231
North East Lib Dems to Stop Brexit	Tom Hancock	437706210130366	Facebook	rw2	Last 2 weeks	UK	United Kingdom	7	1	301993	90000	3116	578
TheArticle	TheArticle	607840469632004	Facebook	rw2	Last 2 weeks	UK	United Kingdom	2	1	299998	150000	1154	231
InFacts	InFacts	678120165658753	Facebook	rw2	Last 2 weeks	UK	United Kingdom	5	1	299994	89999	2424	462
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	rw2	Last 2 weeks	UK	United Kingdom	9	1	276990	90999	2535	694
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	rw2	Last 2 weeks	UK	United Kingdom	2	1	249998	110000	6362	1272
National Education Union	National Education Union	241312696375349	Facebook	rw2	Last 2 weeks	UK	United Kingdom	2	1	249997	109999	1733	694
WWF UK	WWF UK	311627208673	Facebook	rw2	Last 2 weeks	UK	United Kingdom	3	1	249996	110000	1269	231
Paul Bristow	The Conservative Party	293864561226540	Facebook	rw2	Last 2 weeks	UK	United Kingdom	87	1	227912	66000	10429	115
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	rw2	Last 2 weeks	UK	United Kingdom	49	1	224951	72000	5613	0
Camden Council	Camden Council	1621941808050073	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1	1	199999	100000	577	115
Green Lane Masjid	Green Lane Masjid & Community Centre	173087829397613	Facebook	rw2	Last 2 weeks	UK	United Kingdom	3	1	199996	70000	1269	231
The UK EU Party	Pierre Edmond Kirk	863185927364896	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1	1	199996	99998	1156	578
Bristol Green Party	The Green Party of England and Wales	249696368936	Facebook	rw2	Last 2 weeks	UK	United Kingdom	22	1	191978	38000	3446	231
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	rw2	Last 2 weeks	UK	United Kingdom	87	1	183912	38000	9966	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	rw2	Last 2 weeks	UK	United Kingdom	7	1	171993	40000	1727	231
Reignite	Reignite	702922223165890	Facebook	rw2	Last 2 weeks	UK	United Kingdom	4	1	164996	66000	1962	694
Andrea Venzon	Andrea Venzon	190415584911640	Facebook	rw2	Last 2 weeks	UK	United Kingdom	4	1	159996	35000	1383	231
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	rw2	Last 2 weeks	UK	United Kingdom	5	1	155995	30999	572	0
The Women's Equality Party	The Women's Equality Party	1567955710156124	Facebook	rw2	Last 2 weeks	UK	United Kingdom	3	1	154996	60999	1848	694
Lisa Forbes for Peterborough	The Labour Party	365430600210847	Facebook	rw2	Last 2 weeks	UK	United Kingdom	26	1	151973	48000	5292	578
Abortion Support Network	Abortion Support Network	171179209569823	Facebook	rw2	Last 2 weeks	UK	United Kingdom	9	1	150990	41999	2419	347
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	rw2	Last 2 weeks	UK	United Kingdom	9	1	144991	35000	1031	0
UKIP Bishop Auckland	ALAN JOJ'Y BREEZE	185015221854196	Facebook	rw2	Last 2 weeks	UK	United Kingdom	9	1	144989	34999	2419	347
EPP Group in the European Parliament	EPP Group in the European Parliament	291699857688	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1	1	141162	70581	352	70
Leeds Green Party	Central & Outer Leeds Green Party	161057677319663	Facebook	rw2	Last 2 weeks	UK	United Kingdom	6	1	124982	27997	1150	115
Global Optimism	Global Optimism	2062802910474026	Facebook	rw2	Last 2 weeks	UK	United Kingdom	6	1	120993	26999	1150	115
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	rw2	Last 2 weeks	UK	United Kingdom	4	1	114995	25999	458	0
Yorkshire Party	the Yorkshire Party	1416178118647779	Facebook	rw2	Last 2 weeks	UK	United Kingdom	2	1	104998	51000	691	115
Mike Hookem MEP	Mike Hookem MEP	628368003989904	Facebook	rw2	Last 2 weeks	UK	United Kingdom	3	1	100997	20000	343	0
Chatham House	Chatham House	202798122688	Facebook	rw2	Last 2 weeks	UK	United Kingdom	1	1	99999	50000	577	115
