advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Best For Britain	Best for Britain	1863944713844924	Facebook	rd5	Last 5 days	UK	United Kingdom	88	1	16551238	6903663	125011	28158
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd5	Last 5 days	UK	United Kingdom	3688	1	14928172	3341233	439908	10920
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd5	Last 5 days	UK	United Kingdom	222	1	11468517	4720900	159383	40146
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rd5	Last 5 days	UK	United Kingdom	60	1	10855132	4879999	80038	17647
The Labour Party	The Labour Party	25749647410	Facebook	rd5	Last 5 days	UK	United Kingdom	182	1	5492485	2190333	48064	8486
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rd5	Last 5 days	UK	United Kingdom	26	1	4642307	1994331	51102	13905
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rd5	Last 5 days	UK	United Kingdom	100	1	3828884	1431326	49997	11378
Conservatives	The Conservative Party	8807334278	Facebook	rd5	Last 5 days	UK	United Kingdom	1166	1	2726730	763476	60922	2636
People's Vote UK	People's Vote	748608695327755	Facebook	rd5	Last 5 days	UK	United Kingdom	24	1	2098311	962000	36001	11456
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	rd5	Last 5 days	UK	United Kingdom	85	1	1954445	629666	19473	4783
HOPE not hate	HOPE not hate	91897231853	Facebook	rd5	Last 5 days	UK	United Kingdom	20	1	1836490	805000	11849	2603
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rd5	Last 5 days	UK	United Kingdom	50	1	1709953	378499	7121	462
Swatch	Swatch	297973083586150	Facebook	rd5	Last 5 days	UK	United Kingdom	25	1	1589267	578571	16427	3669
Amnesty International UK	Amnesty International UK	7624294394	Facebook	rd5	Last 5 days	UK	United Kingdom	279	1	1498720	307999	35665	925
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	rd5	Last 5 days	UK	United Kingdom	52	1	1413947	535999	19727	3240
Young Liberals	the Liberal Democrats	22610176568	Facebook	rd5	Last 5 days	UK	United Kingdom	85	1	1244915	348000	17838	2661
London Green Party	London Green Party	175350485880358	Facebook	rd5	Last 5 days	UK	United Kingdom	22	1	1038311	376332	7190	1542
School Cuts	National Education Union	871798409656672	Facebook	rd5	Last 5 days	UK	United Kingdom	28	1	846222	187249	3917	202
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	rd5	Last 5 days	UK	United Kingdom	18	1	791154	324666	4614	1010
38 Degrees	38 Degrees	200006375787	Facebook	rd5	Last 5 days	UK	United Kingdom	46	1	765622	257833	6274	289
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	rd5	Last 5 days	UK	United Kingdom	24	1	582125	147499	6832	1620
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	rd5	Last 5 days	UK	United Kingdom	17	1	533317	135666	10628	3587
Social Democratic and Labour Party (SDLP)	Social Democratic and Labour Party (SDLP)	111956985487415	Facebook	rd5	Last 5 days	UK	United Kingdom	31	1	519808	145365	4739	578
London Labour Party	The Labour Party	474613052643462	Facebook	rd5	Last 5 days	UK	United Kingdom	19	1	471276	136686	6006	1610
Labour North West	The Labour Party	61950489543	Facebook	rd5	Last 5 days	UK	United Kingdom	8	1	466661	210833	3754	1427
