day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d129	2019-05-09	CY	Cyprus	European Parliament		178362315106	Facebook	7	1	380189	173997	2518	559
d129	2019-05-09	CY	Cyprus	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	22	1	213887	61392	768	64
d129	2019-05-09	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	11	1	66656	15832	494	0
d129	2019-05-09	CY	Cyprus	Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	10	1	64144	16579	404	0
d129	2019-05-09	CY	Cyprus	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	24	1	63190	14526	336	0
d129	2019-05-09	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	6	1	55640	19345	121	0
d129	2019-05-09	CY	Cyprus	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	9	1	46713	13442	101	0
d129	2019-05-09	CY	Cyprus	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	5	1	38478	18111	92	9
d129	2019-05-09	CY	Cyprus	Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	5	1	35821	8664	110	0
d129	2019-05-09	CY	Cyprus	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	8	1	32830	7999	151	0
d129	2019-05-09	CY	Cyprus	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	2	1	29991	7498	98	0
d129	2019-05-09	CY	Cyprus	Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	6	1	23330	4499	230	0
d129	2019-05-09	CY	Cyprus	Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	3	1	21665	5333	99	0
d129	2019-05-09	CY	Cyprus	Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	10	1	20868	4833	201	0
d129	2019-05-09	CY	Cyprus	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	2	1	17142	3428	33	0
d129	2019-05-09	CY	Cyprus	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	3	1	14996	3749	94	0
d129	2019-05-09	CY	Cyprus	Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	7	1	14075	2903	33	0
d129	2019-05-09	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	3	1	12998	3199	59	0
d129	2019-05-09	CY	Cyprus	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1	1	10437	4175	10	2
d129	2019-05-09	CY	Cyprus	Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη		243308565736627	Facebook	1	1	7142	1428	14	0
d129	2019-05-09	CY	Cyprus	Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	1	1	6249	1250	12	0
d129	2019-05-09	CY	Cyprus	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1	1	6102	3051	3	0
d129	2019-05-09	CY	Cyprus	Ιακώβου Βάκης		332523037613071	Facebook	1	1	4999	1000	9	0
d129	2019-05-09	CY	Cyprus	VoteWatch Europe		355087424564148	Facebook	4	1	2839	1199	4	1
d129	2019-05-09	CY	Cyprus	European Greens	European Greens	141366725876424	Facebook	2	1	1986	972	6	0
