advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	paphos_district	Paphos District	CY	Cyprus	18	1	22158	7632	306	0
European Parliament	European Parliament	178362315106	Facebook	paphos_district	Paphos District	CY	Cyprus	26	1	15464	7199	72	13
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	paphos_district	Paphos District	CY	Cyprus	111	1	12003	2880	101	1
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	paphos_district	Paphos District	CY	Cyprus	20	1	10501	3758	36	1
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	paphos_district	Paphos District	CY	Cyprus	7	1	8093	3476	24	8
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	paphos_district	Paphos District	CY	Cyprus	28	1	7516	1647	28	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	paphos_district	Paphos District	CY	Cyprus	18	1	6404	1674	20	1
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	paphos_district	Paphos District	CY	Cyprus	33	1	5338	1554	28	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	paphos_district	Paphos District	CY	Cyprus	12	1	4115	998	10	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	paphos_district	Paphos District	CY	Cyprus	19	1	3518	798	10	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	paphos_district	Paphos District	CY	Cyprus	14	1	3503	1121	16	2
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	paphos_district	Paphos District	CY	Cyprus	13	1	3370	1216	16	2
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	paphos_district	Paphos District	CY	Cyprus	8	1	2969	617	7	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	paphos_district	Paphos District	CY	Cyprus	12	1	2875	1251	19	0
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	paphos_district	Paphos District	CY	Cyprus	31	1	2296	500	13	0
Νικόλας Παπαδόπουλος	Constantinos Georgallides	998046016880140	Facebook	paphos_district	Paphos District	CY	Cyprus	6	1	1892	730	5	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	paphos_district	Paphos District	CY	Cyprus	5	1	1866	756	10	1
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	paphos_district	Paphos District	CY	Cyprus	11	1	1575	383	5	0
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	paphos_district	Paphos District	CY	Cyprus	4	1	1571	335	6	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	paphos_district	Paphos District	CY	Cyprus	15	1	1427	391	8	0
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	paphos_district	Paphos District	CY	Cyprus	1	1	965	482	0	0
Loucasfourlas	Isidoros Kolotas	315840879071640	Facebook	paphos_district	Paphos District	CY	Cyprus	1	1	650	325	0	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	paphos_district	Paphos District	CY	Cyprus	4	1	629	254	1	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	paphos_district	Paphos District	CY	Cyprus	2	1	449	153	0	0
Κίνημα Οικολόγων - Συνεργασία Πολιτών		406404342873724	Facebook	paphos_district	Paphos District	CY	Cyprus	2	1	445	87	1	0
