advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	26	1	71817	34190	319	61
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	5	1	9122	3783	14	3
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	19	1	7820	2507	29	3
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	31	1	4070	871	20	0
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	3	1	3406	757	8	0
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	3	1	3331	666	6	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	17	1	2894	758	10	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	14	1	2623	581	9	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	4	1	2542	878	3	0
Dr. Eleni Stavrou	Eleni Stavrou	822417261217421	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	3	1	2110	491	7	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	11	1	1568	423	6	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	15	1	1256	352	5	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	2	1	1057	513	1	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	11	1	768	212	2	0
garagErasmus Foundation		126673650730964	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	566	113	1	0
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	12	1	468	171	3	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	7	1	363	136	3	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	9	1	296	128	0	0
European Greens	European Greens	141366725876424	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	3	1	288	132	2	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	27	1	263	80	1	0
Loucasfourlas	Isidoros Kolotas	315840879071640	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	147	73	0	0
Νικόλας Παπαδόπουλος	Constantinos Georgallides	998046016880140	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	6	1	96	30	0	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	32	1	78	34	0	0
European Commission	European Commission	107898832590939	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	19	1	64	30	0	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	58	29	0	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	5	1	52	10	0	0
Μεγάλη Ελλάδα / Megali Ellada	Eleftherios Demetriou	401156360637381	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	51	10	1	0
Awareness of Cyprus	Alexander Zelitchenko	731667146982325	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	2	1	31	6	0	0
Μαρία Παστελλά	Eftychios Michail	408568246617951	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	30	15	0	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	5	1	20	9	0	0
Κίνημα Οικολόγων - Συνεργασία Πολιτών		406404342873724	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	2	1	19	3	0	0
ΚΩΝΣΤΑΝΤΙΝΟΣ ΟΔΥΣΣΕΩΣ	Κωνσταντινος Οδυσσεως	311289838967373	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	4	1	17	4	0	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	16	1	5	1	0	0
CRIF		395919323779707	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	3	1	0	0
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	3	0	0	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	2	1	1	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	5	1	0	0	0	0
Dialogos	Dialogos	715275145197045	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	4	1	0	0	0	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
Europe Thinx		335839580440114	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
TC Square Ltd		107530896035156	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
Kim Nicolaou - Artist	Kyriacos Nicolaou	642656172469187	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	3	1	0	0	0	0
ETUC		129041250601685	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
ITUC		20556338116	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
UCLan Cyprus		414896181866054	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	2	1	0	0	0	0
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
Tom MacDonald		212732770186	Facebook	kyrenia_district	Kyrenia District	CY	Cyprus	1	1	0	0	0	0
