advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	50k_100k	50k - 100k	ES	Spain	138	1	13799711	6899924	70961	15699
PSOE	PSOE	189318235003	Facebook	50k_100k	50k - 100k	ES	Spain	51	1	5099938	2549994	16648	2899
Partido Popular	Partido Popular	72249031214	Facebook	50k_100k	50k - 100k	ES	Spain	49	1	4898337	2449193	24244	5398
Podemos	Unidas Podemos	269212336568846	Facebook	50k_100k	50k - 100k	ES	Spain	38	1	3799516	1899777	19959	4599
Greenpeace España	Greenpeace España	133044800622	Facebook	50k_100k	50k - 100k	ES	Spain	25	1	2499966	1249995	10074	1899
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	50k_100k	50k - 100k	ES	Spain	17	1	1699983	850000	9983	2900
Compromís	Compromís	194053080624605	Facebook	50k_100k	50k - 100k	ES	Spain	13	1	1289203	644608	6033	1189
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	50k_100k	50k - 100k	ES	Spain	12	1	1199850	599931	5987	1199
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	50k_100k	50k - 100k	ES	Spain	10	1	999990	500000	4990	1000
En Comú Podem	En Comú Podem	463627663844039	Facebook	50k_100k	50k - 100k	ES	Spain	10	1	999990	500000	4990	1000
Un país moderno	Unidas Podemos	577723459314066	Facebook	50k_100k	50k - 100k	ES	Spain	10	1	999928	499969	4989	999
European Parliament		178362315106	Facebook	50k_100k	50k - 100k	ES	Spain	12	1	900005	450007	3291	600
EAJ-PNV	EAJ-PNV	26830001203	Facebook	50k_100k	50k - 100k	ES	Spain	9	1	899991	450000	4491	900
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	50k_100k	50k - 100k	ES	Spain	8	1	799977	399992	1991	299
Respeto LGTB		2315084548728652	Facebook	50k_100k	50k - 100k	ES	Spain	8	1	799970	399989	3591	699
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	50k_100k	50k - 100k	ES	Spain	7	1	699993	350000	3093	600
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	50k_100k	50k - 100k	ES	Spain	7	1	699993	350000	4993	1900
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	50k_100k	50k - 100k	ES	Spain	7	1	699993	350000	4493	1500
Ayuda LGTB		315021912539118	Facebook	50k_100k	50k - 100k	ES	Spain	7	1	699977	349992	3492	699
Apodemia		115927088504184	Facebook	50k_100k	50k - 100k	ES	Spain	6	1	599993	300000	593	0
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	50k_100k	50k - 100k	ES	Spain	6	1	599982	299994	2793	1099
Izquierda Unida	Izquierda Unida	74858103866	Facebook	50k_100k	50k - 100k	ES	Spain	6	1	599981	299993	3493	999
Òmnium Cultural		161916260510295	Facebook	50k_100k	50k - 100k	ES	Spain	6	1	592223	296114	2955	592
Kialo		729627343834501	Facebook	50k_100k	50k - 100k	ES	Spain	77	1	578697	289351	2836	728
Partido Socialista Europeo		442423976113917	Facebook	50k_100k	50k - 100k	ES	Spain	5	1	499995	250000	895	100
