advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	m65_	male (65+)	SE	Sweden	131	1	872940	333645	18628	4500
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	m65_	male (65+)	SE	Sweden	39	1	466939	200017	5979	1906
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	m65_	male (65+)	SE	Sweden	120	1	419990	142327	7603	2406
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	m65_	male (65+)	SE	Sweden	53	1	268672	70737	8791	2123
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	m65_	male (65+)	SE	Sweden	55	1	197875	87116	1239	327
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	m65_	male (65+)	SE	Sweden	40	1	170348	44885	2691	943
European Parliament	European Parliament	178362315106	Facebook	m65_	male (65+)	SE	Sweden	17	1	167274	74085	1075	353
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	m65_	male (65+)	SE	Sweden	25	1	161795	43010	1724	606
Centerpartiet	Centerpartiet	12690894340	Facebook	m65_	male (65+)	SE	Sweden	19	1	99466	32829	1226	289
Tomas Tobé	Moderaterna	1829725353928210	Facebook	m65_	male (65+)	SE	Sweden	35	1	92628	24405	1615	361
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	m65_	male (65+)	SE	Sweden	11	1	85828	37740	1737	408
SSU	SSU	45101268520	Facebook	m65_	male (65+)	SE	Sweden	4	1	65438	31244	1112	289
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	m65_	male (65+)	SE	Sweden	36	1	57825	14399	593	133
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	m65_	male (65+)	SE	Sweden	17	1	55585	18006	914	235
Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	m65_	male (65+)	SE	Sweden	11	1	54673	11219	579	149
Jörgen Warborn EU-kandidat	Moderaterna	56002955332	Facebook	m65_	male (65+)	SE	Sweden	14	1	52755	13684	814	178
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	m65_	male (65+)	SE	Sweden	25	1	50246	11577	405	89
Sverigedemokraterna Värmlands län	Sverigedemokraterna Värmlands län	336384546384299	Facebook	m65_	male (65+)	SE	Sweden	9	1	47247	9418	551	175
Henrik Sundström - M	Sundström Claes Henrik	180745369170	Facebook	m65_	male (65+)	SE	Sweden	10	1	45844	10301	283	83
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	m65_	male (65+)	SE	Sweden	21	1	42501	9950	294	77
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	m65_	male (65+)	SE	Sweden	11	1	41486	18955	836	208
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	m65_	male (65+)	SE	Sweden	11	1	39121	8105	558	166
LO Sverige	LO Sverige	163820136238	Facebook	m65_	male (65+)	SE	Sweden	1	1	39006	19503	903	180
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	m65_	male (65+)	SE	Sweden	25	1	37704	9894	1048	226
Plan International Sverige	Plan International Sverige	382243262003	Facebook	m65_	male (65+)	SE	Sweden	31	1	36855	15322	288	89
Fredrick Federley	Fredrick Federley	189892183097	Facebook	m65_	male (65+)	SE	Sweden	5	1	35349	11946	297	86
Allan Widman	Liberalerna	540799486089503	Facebook	m65_	male (65+)	SE	Sweden	2	1	33695	14515	1272	254
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	m65_	male (65+)	SE	Sweden	25	1	33499	9222	510	123
David Lega	Kristdemokraterna	251829904829983	Facebook	m65_	male (65+)	SE	Sweden	7	1	30912	6964	382	76
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	m65_	male (65+)	SE	Sweden	6	1	29883	11654	344	68
Liberalerna Västsverige	Liberalerna Västsverige	106102553268601	Facebook	m65_	male (65+)	SE	Sweden	6	1	29156	7514	407	152
Gustav Hemming	Gustav Hemming (Centerpartiet)	722853564439941	Facebook	m65_	male (65+)	SE	Sweden	9	1	27788	7092	449	89
