advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	35_44	35-44	CZ	Czechia	1072	1	2173468	540799	10298	2428
European Parliament		178362315106	Facebook	35_44	35-44	CZ	Czechia	65	1	1626338	769788	8185	2438
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	35_44	35-44	CZ	Czechia	101	1	895945	295304	4291	142
HLAS	První prezidentská	320144481956623	Facebook	35_44	35-44	CZ	Czechia	214	1	815009	214658	1577	447
Gambrinus		146991996743	Facebook	35_44	35-44	CZ	Czechia	3	1	628076	282073	4737	947
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	35_44	35-44	CZ	Czechia	105	1	577199	220930	1956	485
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	35_44	35-44	CZ	Czechia	43	1	574451	161615	2680	614
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	35_44	35-44	CZ	Czechia	50	1	528261	205725	1679	421
Pavel Poc	Poc Pavel	202974613060409	Facebook	35_44	35-44	CZ	Czechia	19	1	525628	211291	1284	358
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	35_44	35-44	CZ	Czechia	81	1	440062	125251	873	215
Kialo		729627343834501	Facebook	35_44	35-44	CZ	Czechia	353	1	312892	125816	2125	530
Andrej Babiš	ANO	214827221987263	Facebook	35_44	35-44	CZ	Czechia	5	1	306653	153327	886	196
Evropa společně	Evropa společně	535611970260854	Facebook	35_44	35-44	CZ	Czechia	56	1	305210	103293	935	178
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	35_44	35-44	CZ	Czechia	15	1	283138	113632	926	224
Jan Zahradil		400970967000022	Facebook	35_44	35-44	CZ	Czechia	15	1	257960	84612	1026	247
Tomáš Zdechovský		275042429350706	Facebook	35_44	35-44	CZ	Czechia	25	1	215337	93453	1135	287
Daniel Herman		378072105614553	Facebook	35_44	35-44	CZ	Czechia	10	1	197645	77640	210	74
KDU-ČSL	KDU-ČSL	251656685576	Facebook	35_44	35-44	CZ	Czechia	51	1	187741	69586	566	129
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	35_44	35-44	CZ	Czechia	18	1	181159	57954	425	140
Roman Kriz	Kriz Roman	382745889213194	Facebook	35_44	35-44	CZ	Czechia	125	1	175712	41728	639	147
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	35_44	35-44	CZ	Czechia	34	1	174539	47094	871	260
European Greens	European Greens	141366725876424	Facebook	35_44	35-44	CZ	Czechia	8	1	167937	69744	410	166
Martin Kuba	Martin Kuba	114474108677288	Facebook	35_44	35-44	CZ	Czechia	4	1	113472	40095	377	105
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	35_44	35-44	CZ	Czechia	54	1	108612	30757	205	53
Tomio Okamura - SPD		179497582061065	Facebook	35_44	35-44	CZ	Czechia	29	1	103927	39149	415	161
