advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	HR	Croatia	12	1	5999980	2749996	20552	4094
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	rw3	Last 3 weeks	HR	Croatia	32	1	1285967	418999	4600	445
Valter Flego	Valter Flego	441675022557503	Facebook	rw3	Last 3 weeks	HR	Croatia	36	1	1247596	329321	3825	178
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	rw3	Last 3 weeks	HR	Croatia	7	1	754992	250999	972	89
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	rw3	Last 3 weeks	HR	Croatia	10	1	649430	189805	1236	88
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	rw3	Last 3 weeks	HR	Croatia	14	1	629985	218999	2301	267
pametno.org	pametno.org	144815235686385	Facebook	rw3	Last 3 weeks	HR	Croatia	18	1	557780	179946	1607	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	rw3	Last 3 weeks	HR	Croatia	18	1	551982	122000	1586	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	rw3	Last 3 weeks	HR	Croatia	45	1	416951	111999	3965	0
Kialo		729627343834501	Facebook	rw3	Last 3 weeks	HR	Croatia	148	1	375471	150194	1494	342
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	rw3	Last 3 weeks	HR	Croatia	13	1	304987	70000	1145	0
Greenpeace Hrvatska		359170097532754	Facebook	rw3	Last 3 weeks	HR	Croatia	7	1	298324	120540	680	89
Zoran Bahtijarević		2195720960680577	Facebook	rw3	Last 3 weeks	HR	Croatia	4	1	262190	116096	700	120
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	rw3	Last 3 weeks	HR	Croatia	3	1	254997	111000	620	89
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	rw3	Last 3 weeks	HR	Croatia	10	1	245989	87999	1237	89
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	rw3	Last 3 weeks	HR	Croatia	4	1	209996	75000	352	0
Ruža Tomašić		1434305366791182	Facebook	rw3	Last 3 weeks	HR	Croatia	5	1	169994	66999	440	0
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	rw3	Last 3 weeks	HR	Croatia	3	1	149997	29999	264	0
Željana Zovko		1203134436474667	Facebook	rw3	Last 3 weeks	HR	Croatia	7	1	139992	36999	616	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	rw3	Last 3 weeks	HR	Croatia	10	1	114989	34999	881	0
Electrolux Hrvatska		1229501663771543	Facebook	rw3	Last 3 weeks	HR	Croatia	2	1	110415	55208	76	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	rw3	Last 3 weeks	HR	Croatia	5	1	89994	29999	440	0
Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	rw3	Last 3 weeks	HR	Croatia	12	1	74987	23999	1057	0
Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	rw3	Last 3 weeks	HR	Croatia	4	1	69888	16978	350	0
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	rw3	Last 3 weeks	HR	Croatia	2	1	59997	14999	176	0
