advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	d051	2019-02-20	SK	Slovakia	25	1	14836	3279	119	0
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	d051	2019-02-20	SK	Slovakia	1	1	12499	2500	22	0
Ivan ŠTEFANEC		324560137683033	Facebook	d051	2019-02-20	SK	Slovakia	2	1	10217	4086	20	10
Miroslav Žiak		396331590493376	Facebook	d051	2019-02-20	SK	Slovakia	6	1	4527	1013	42	0
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	d051	2019-02-20	SK	Slovakia	1	1	3703	1851	18	3
European Commission		107898832590939	Facebook	d051	2019-02-20	SK	Slovakia	1	1	3436	1718	17	3
EURACTIV.sk		53798312370	Facebook	d051	2019-02-20	SK	Slovakia	2	1	3332	666	65	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d051	2019-02-20	SK	Slovakia	3	1	222	82	1	0
Council of the European Union		147547541961576	Facebook	d051	2019-02-20	SK	Slovakia	1	1	127	63	0	0
Homaly Gift		372226786888864	Facebook	d051	2019-02-20	SK	Slovakia	3	1	107	36	0	0
Animal Matters	Animal Matters	1439364926329185	Facebook	d051	2019-02-20	SK	Slovakia	1	1	24	4	0	0
Melba Culp		902971599738051	Facebook	d051	2019-02-20	SK	Slovakia	3	1	22	4	0	0
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	d051	2019-02-20	SK	Slovakia	1	1	22	4	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d051	2019-02-20	SK	Slovakia	1	1	15	7	0	0
Schwarzkopf Professional		150101695010185	Facebook	d051	2019-02-20	SK	Slovakia	1	1	14	0	0	0
Comitato Ventotene		512282875616533	Facebook	d051	2019-02-20	SK	Slovakia	1	1	6	1	0	0
Lope De Aguirre Productions		382404075827196	Facebook	d051	2019-02-20	SK	Slovakia	1	1	4	1	0	0
Le Monde		14892757589	Facebook	d051	2019-02-20	SK	Slovakia	5	1	4	1	0	0
Columbia University in the City of New York		102471088936	Facebook	d051	2019-02-20	SK	Slovakia	1	1	3	1	0	0
Soviet Visuals		1160495674016675	Facebook	d051	2019-02-20	SK	Slovakia	4	1	1	0	0	0
Академия Частного Инвестора / проект Андрея Ховратова		1341167019254839	Facebook	d051	2019-02-20	SK	Slovakia	1	1	1	0	0	0
International Panel of Parliamentarians for Freedom of Religion or Belief		1647745268803165	Facebook	d051	2019-02-20	SK	Slovakia	1	1	1	0	0	0
RSM MBA		110428762358678	Facebook	d051	2019-02-20	SK	Slovakia	1	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d051	2019-02-20	SK	Slovakia	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d051	2019-02-20	SK	Slovakia	2	1	0	0	0	0
