advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw1	Last week	IT	Italy	374	1	15967775	6581111	75364	14079
Partito Democratico		77034286895	Facebook	rw1	Last week	IT	Italy	129	1	10048773	4362939	35111	6366
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw1	Last week	IT	Italy	9	1	4137486	1818747	12679	3737
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rw1	Last week	IT	Italy	21	1	3233004	1413749	8420	2681
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rw1	Last week	IT	Italy	40	1	3047092	1235137	5857	1164
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rw1	Last week	IT	Italy	53	1	2764663	1196652	8244	1723
European Greens		141366725876424	Facebook	rw1	Last week	IT	Italy	10	1	2666320	1268012	11782	2673
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rw1	Last week	IT	Italy	31	1	2095839	944635	9012	1802
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	rw1	Last week	IT	Italy	34	1	2060584	894923	3491	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw1	Last week	IT	Italy	22	1	1814607	755410	6058	1413
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rw1	Last week	IT	Italy	29	1	1489955	548995	4570	700
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rw1	Last week	IT	Italy	48	1	1231884	306845	7935	1108
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	rw1	Last week	IT	Italy	21	1	1014147	375333	3149	599
Save the Children Italia		46590675335	Facebook	rw1	Last week	IT	Italy	5	1	959995	404499	2282	457
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	rw1	Last week	IT	Italy	26	1	917060	274216	3565	349
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	rw1	Last week	IT	Italy	4	1	849995	359999	795	100
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	rw1	Last week	IT	Italy	24	1	842495	222864	3559	407
Deputati PD	Deputati PD	104652392900508	Facebook	rw1	Last week	IT	Italy	19	1	824983	165000	1633	0
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	rw1	Last week	IT	Italy	19	1	813992	275350	4431	766
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	rw1	Last week	IT	Italy	102	1	794187	175756	9371	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	rw1	Last week	IT	Italy	16	1	717720	236547	3223	454
Marco Zanni - Candidato Lega Circoscrizione NordOvest al Parlamento Europe	Marco Zanni	1441172666130044	Facebook	rw1	Last week	IT	Italy	11	1	637268	277480	3024	629
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	rw1	Last week	IT	Italy	3	1	604997	251000	1097	199
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	rw1	Last week	IT	Italy	8	1	563314	220164	1051	91
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	rw1	Last week	IT	Italy	23	1	558714	141146	3290	348
