advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Best For Britain	Best for Britain	1863944713844924	Facebook	500k_1m	500k - 1m	UK	United Kingdom	14	1	13999670	6999842	109915	39344
Conservatives	The Conservative Party	8807334278	Facebook	500k_1m	500k - 1m	UK	United Kingdom	12	1	11999986	5999999	69417	13886
People's Vote UK	People's Vote	748608695327755	Facebook	500k_1m	500k - 1m	UK	United Kingdom	10	1	9999904	4999957	121492	31244
The Brexit Party	The Brexit Party	230416667843105	Facebook	500k_1m	500k - 1m	UK	United Kingdom	4	1	3999973	1999988	28924	9257
UK government	UK government	408582579294175	Facebook	500k_1m	500k - 1m	UK	United Kingdom	4	1	3996572	1998288	40457	18495
Kialo		729627343834501	Facebook	500k_1m	500k - 1m	UK	United Kingdom	8	1	2376228	1188115	20001	9657
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	500k_1m	500k - 1m	UK	United Kingdom	2	1	1999998	1000000	23141	11571
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	500k_1m	500k - 1m	UK	United Kingdom	2	1	1999998	1000000	11569	2314
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999999	500000	5784	1157
Asthma UK	Asthma UK	40952091012	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999999	500000	5784	1157
UK Government Scotland		159100234275780	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999999	500000	5784	1157
Amnesty International UK		7624294394	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999998	499999	11570	5785
Three UK		197259133622381	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999997	499999	5784	1157
Miriam Cates	The Conservative Party	349846382192653	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999995	499998	1156	578
London Gov	the Greater London Authority	713179875369048	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999970	499985	5784	1157
Labour Future	Labour Future	112846662487263	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999966	499983	5784	1157
OpnLttr		112818498877733	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999911	499956	577	115
Mayor of London	the Greater London Authority 	360322167647280	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	999372	499686	5781	1156
Key		1411407032496659	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	990392	495196	1144	573
Paddy Power		108803784913	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	954866	477433	4773	954
Tuxy		870667836405958	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	500527	250264	1660	332
5Pillars	5 Pillars	490858150969676	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	270048	135024	1562	312
Matthew Hussey		525275707491504	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	209364	104682	931	186
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	182076	91038	8103	1620
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	UK	United Kingdom	1	1	66363	33182	295	59
