advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	m	male	CY	Cyprus	26	1	2706045	1261168	12635	2381
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	m	male	CY	Cyprus	7	1	913727	387575	2493	810
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	m	male	CY	Cyprus	112	1	790334	191377	7574	69
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	m	male	CY	Cyprus	20	1	639459	236958	1694	131
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	m	male	CY	Cyprus	27	1	585740	126017	1758	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	m	male	CY	Cyprus	16	1	572085	220252	1762	188
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	m	male	CY	Cyprus	19	1	560974	137819	1886	136
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	m	male	CY	Cyprus	24	1	535102	132996	1881	57
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	m	male	CY	Cyprus	18	1	511746	133425	1619	130
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	m	male	CY	Cyprus	14	1	467159	143189	2126	275
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	m	male	CY	Cyprus	35	1	382406	111941	2147	56
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	m	male	CY	Cyprus	31	1	356579	78036	2079	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	m	male	CY	Cyprus	12	1	314065	82487	942	66
European Commission	European Commission	107898832590939	Facebook	m	male	CY	Cyprus	19	1	263892	124559	429	115
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	m	male	CY	Cyprus	13	1	215286	97636	1325	122
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	m	male	CY	Cyprus	12	1	203258	49149	842	0
European Greens	European Greens	141366725876424	Facebook	m	male	CY	Cyprus	3	1	153697	73022	959	191
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	m	male	CY	Cyprus	8	1	153583	34008	509	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	m	male	CY	Cyprus	6	1	130071	46129	556	54
Νικόλας Παπαδόπουλος	Constantinos Georgallides	998046016880140	Facebook	m	male	CY	Cyprus	6	1	117331	45807	406	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	m	male	CY	Cyprus	4	1	110568	43440	288	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	m	male	CY	Cyprus	2	1	95390	37815	127	0
Dr. Eleni Stavrou	Eleni Stavrou	822417261217421	Facebook	m	male	CY	Cyprus	12	1	90718	24568	721	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	CY	Cyprus	9	1	76931	33573	146	26
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	m	male	CY	Cyprus	4	1	72817	16762	252	0
