advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PSD Vrancea	PSD Vrancea	219073074846187	Facebook	vrancea_county	Vrancea County	RO	Romania	4	1	154996	31000	335	63
USR Galați	Uniunea Salvați România	174434106304018	Facebook	vrancea_county	Vrancea County	RO	Romania	10	1	4641	1077	10	1
Tudor Polak	ETIS Design	212588722543134	Facebook	vrancea_county	Vrancea County	RO	Romania	1	1	3918	1959	4	0
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	vrancea_county	Vrancea County	RO	Romania	35	1	3410	1508	4	0
Ion ȘTEFAN	ETIS Design SRL	1653699758248627	Facebook	vrancea_county	Vrancea County	RO	Romania	2	1	2288	1144	4	2
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	vrancea_county	Vrancea County	RO	Romania	18	1	1883	882	4	1
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	vrancea_county	Vrancea County	RO	Romania	40	1	1450	645	3	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	vrancea_county	Vrancea County	RO	Romania	12	1	1234	600	2	0
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	vrancea_county	Vrancea County	RO	Romania	14	1	1191	548	1	0
European Parliament	European Parliament	178362315106	Facebook	vrancea_county	Vrancea County	RO	Romania	15	1	1172	547	3	0
European Commission	European Commission	107898832590939	Facebook	vrancea_county	Vrancea County	RO	Romania	27	1	1139	533	3	0
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	vrancea_county	Vrancea County	RO	Romania	2	1	1115	557	0	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	vrancea_county	Vrancea County	RO	Romania	5	1	1114	548	11	2
Antoneta Ioniță	ETIS Design	560400854158794	Facebook	vrancea_county	Vrancea County	RO	Romania	1	1	858	171	1	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	vrancea_county	Vrancea County	RO	Romania	26	1	744	331	0	0
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	vrancea_county	Vrancea County	RO	Romania	5	1	594	244	0	0
Costel Alexe	ETIS Design	182546041796641	Facebook	vrancea_county	Vrancea County	RO	Romania	2	1	578	289	1	0
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	vrancea_county	Vrancea County	RO	Romania	8	1	554	257	0	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	vrancea_county	Vrancea County	RO	Romania	15	1	445	190	0	0
PLUS	PLUS	1903580739951981	Facebook	vrancea_county	Vrancea County	RO	Romania	4	1	406	193	0	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	vrancea_county	Vrancea County	RO	Romania	20	1	382	112	0	0
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	vrancea_county	Vrancea County	RO	Romania	2	1	376	188	0	0
ALDE Municipiul Onești	Partidul Alianța Liberalilor și Democraților – ALDE	568655433550568	Facebook	vrancea_county	Vrancea County	RO	Romania	1	1	362	181	3	0
Norica Nicolai	Increase Digital	121265151226126	Facebook	vrancea_county	Vrancea County	RO	Romania	15	1	346	119	0	0
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	vrancea_county	Vrancea County	RO	Romania	13	1	295	63	0	0
Ionel Dancă	ETIS Design	227578001357165	Facebook	vrancea_county	Vrancea County	RO	Romania	6	1	270	108	0	0
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	vrancea_county	Vrancea County	RO	Romania	10	1	266	112	0	0
Declic	Declic	686190454826244	Facebook	vrancea_county	Vrancea County	RO	Romania	2	1	250	106	0	0
România în primul rând	Future Innovation	770704223323599	Facebook	vrancea_county	Vrancea County	RO	Romania	1	1	239	119	0	0
Raluca Turcan	ETIS Design	360184320712594	Facebook	vrancea_county	Vrancea County	RO	Romania	5	1	237	111	0	0
Romania #nuepsd	Future Innovation	293215748279337	Facebook	vrancea_county	Vrancea County	RO	Romania	1	1	236	118	0	0
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	vrancea_county	Vrancea County	RO	Romania	1	1	219	43	0	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	vrancea_county	Vrancea County	RO	Romania	3	1	195	71	0	0
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	vrancea_county	Vrancea County	RO	Romania	4	1	182	91	0	0
PRO România	Networld IT&C SRL	2177244962290894	Facebook	vrancea_county	Vrancea County	RO	Romania	20	1	172	54	0	0
Raluca Amariei	USR Sibiu	183087692172986	Facebook	vrancea_county	Vrancea County	RO	Romania	7	1	170	76	1	0
Departamentul pentru Comunicații și Societate Informațională al PSD	Partidul Social Democrat	346281832652995	Facebook	vrancea_county	Vrancea County	RO	Romania	1	1	161	64	0	0
