advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	d139	2019-05-19	NL	Netherlands	4	1	357497	152999	3298	800
Jesse Klaver	GroenLinks	687496011309020	Facebook	d139	2019-05-19	NL	Netherlands	1	1	249999	99999	2499	500
CDA	CDA	320374518118	Facebook	d139	2019-05-19	NL	Netherlands	4	1	249998	112499	874	400
VVD	VVD	121264564551002	Facebook	d139	2019-05-19	NL	Netherlands	3	1	138332	69166	382	66
ChristenUnie	ChristenUnie	211661062254003	Facebook	d139	2019-05-19	NL	Netherlands	20	1	126247	62500	747	125
GroenLinks	GroenLinks	175740570505	Facebook	d139	2019-05-19	NL	Netherlands	8	1	119994	56500	744	50
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	d139	2019-05-19	NL	Netherlands	1	1	99999	50000	499	250
Esther de Lange	Esther de Lange	206205079489175	Facebook	d139	2019-05-19	NL	Netherlands	3	1	66665	25333	152	20
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	d139	2019-05-19	NL	Netherlands	2	1	52498	26249	274	124
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	d139	2019-05-19	NL	Netherlands	1	1	49999	25000	249	50
D66	D66	52985377549	Facebook	d139	2019-05-19	NL	Netherlands	4	1	46663	23333	380	16
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d139	2019-05-19	NL	Netherlands	18	1	42215	10377	433	20
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	d139	2019-05-19	NL	Netherlands	22	1	39805	10890	527	33
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	d139	2019-05-19	NL	Netherlands	2	1	32462	13231	212	76
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d139	2019-05-19	NL	Netherlands	1	1	16666	3333	32	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	d139	2019-05-19	NL	Netherlands	2	1	16666	3333	33	0
Kati Piri	PvdA	254626848046622	Facebook	d139	2019-05-19	NL	Netherlands	2	1	11999	3000	39	0
