advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	rm6	Last 6 months	FI	Finland	284	1	2629716	753000	45616	4700
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	rm6	Last 6 months	FI	Finland	107	1	2184893	633999	24593	4599
European Greens	European Greens	141366725876424	Facebook	rm6	Last 6 months	FI	Finland	8	1	1909020	802538	25085	5018
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	rm6	Last 6 months	FI	Finland	86	1	1674914	386000	14514	1500
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	rm6	Last 6 months	FI	Finland	16	1	1434983	655999	8384	2799
European Parliament	European Parliament	178362315106	Facebook	rm6	Last 6 months	FI	Finland	16	1	1416098	644255	15526	3908
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	rm6	Last 6 months	FI	Finland	22	1	1169978	300000	8678	1899
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	rm6	Last 6 months	FI	Finland	26	1	1069971	288999	15473	2999
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	rm6	Last 6 months	FI	Finland	6	1	1049876	429954	12492	2799
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	rm6	Last 6 months	FI	Finland	24	1	828976	306000	10176	2000
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	rm6	Last 6 months	FI	Finland	12	1	749988	314999	4088	1000
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	rm6	Last 6 months	FI	Finland	25	1	657973	233999	7374	999
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	rm6	Last 6 months	FI	Finland	22	1	556973	140999	2977	200
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	rm6	Last 6 months	FI	Finland	4	1	504996	251000	3096	1500
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	rm6	Last 6 months	FI	Finland	12	1	435971	125996	3987	699
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	rm6	Last 6 months	FI	Finland	13	1	395985	144999	2486	299
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	rm6	Last 6 months	FI	Finland	13	1	377987	108000	4187	1000
Satu Jaatinen 216		611696415923639	Facebook	rm6	Last 6 months	FI	Finland	9	1	367990	135999	8089	1504
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	rm6	Last 6 months	FI	Finland	3	1	349997	160000	2497	1100
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	rm6	Last 6 months	FI	Finland	13	1	341987	77000	2087	200
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	rm6	Last 6 months	FI	Finland	5	1	319989	129997	6194	1199
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	rm6	Last 6 months	FI	Finland	15	1	309984	67999	4685	800
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	rm6	Last 6 months	FI	Finland	58	1	304942	81000	6142	100
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	rm6	Last 6 months	FI	Finland	14	1	300986	66000	2986	400
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	rm6	Last 6 months	FI	Finland	12	1	281981	58998	3687	899
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	rm6	Last 6 months	FI	Finland	4	1	259995	115000	2595	1100
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	rm6	Last 6 months	FI	Finland	12	1	255988	90000	3187	499
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	rm6	Last 6 months	FI	Finland	43	1	255955	72999	4256	0
Uudenmaan Vihreät	Uudenmaan Vihreät ry	276456079047756	Facebook	rm6	Last 6 months	FI	Finland	4	1	250996	110000	2596	1100
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	rm6	Last 6 months	FI	Finland	19	1	219960	48995	4280	599
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	rm6	Last 6 months	FI	Finland	36	1	214962	42999	4363	199
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	rm6	Last 6 months	FI	Finland	5	1	210995	75000	1694	299
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	rm6	Last 6 months	FI	Finland	9	1	200991	82000	3391	900
Tiina Heikkinen	Heikkinen Tiina Maria	252243572053482	Facebook	rm6	Last 6 months	FI	Finland	1	1	199999	100000	4999	1000
