advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Piraten Lëtzebuerg		183148710560	Facebook	f13_17	female (13-17)	LU	Luxembourg	16	1	56735	11877	134	0
European Parliament		178362315106	Facebook	f13_17	female (13-17)	LU	Luxembourg	79	1	56481	18941	499	26
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	f13_17	female (13-17)	LU	Luxembourg	10	1	38262	8683	206	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	f13_17	female (13-17)	LU	Luxembourg	12	1	28713	5851	81	0
déi gréng	déi gréng	21710789873	Facebook	f13_17	female (13-17)	LU	Luxembourg	5	1	17149	7633	52	9
Jonk Piraten		194441573983035	Facebook	f13_17	female (13-17)	LU	Luxembourg	3	1	14895	2925	55	0
Marc Goergen		2139886662711123	Facebook	f13_17	female (13-17)	LU	Luxembourg	3	1	11981	5887	122	0
Action Solidarité Tiers Monde - ASTM		161567570579610	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	6422	1284	12	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f13_17	female (13-17)	LU	Luxembourg	3	1	6060	3028	3	0
L'Or du Commun		212885115510806	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	3295	659	6	0
JDL Jonk Demokraten		141096935941189	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	2063	412	4	0
U.S. Mission to NATO		67014122312	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	1951	780	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f13_17	female (13-17)	LU	Luxembourg	3	1	1376	661	7	1
Wholesome Culture		1664959567149320	Facebook	f13_17	female (13-17)	LU	Luxembourg	4	1	1204	539	2	0
Greens/EFA in the European Parliament		150527751674751	Facebook	f13_17	female (13-17)	LU	Luxembourg	6	1	1186	477	1	0
Feminn		1831978070233335	Facebook	f13_17	female (13-17)	LU	Luxembourg	4	1	1065	33	99	0
FFF		410836789472903	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	997	199	19	0
Ibiza Farm		1629229957352206	Facebook	f13_17	female (13-17)	LU	Luxembourg	5	1	899	431	2	0
Paul Galles		381136158750775	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	701	140	13	0
Sawab Center FR		1211855348956946	Facebook	f13_17	female (13-17)	LU	Luxembourg	7	1	669	269	0	0
Piraten Bezierk Osten		141480992729926	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	539	107	5	1
Christian Welter		420265522049953	Facebook	f13_17	female (13-17)	LU	Luxembourg	2	1	337	150	3	0
EDEKA Südwest		334601287018068	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	332	166	1	0
Starsky Flor		629387590851132	Facebook	f13_17	female (13-17)	LU	Luxembourg	2	1	319	63	6	0
European Laurel		322124128611587	Facebook	f13_17	female (13-17)	LU	Luxembourg	1	1	300	60	0	0
