advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	55_64	55-64	MT	Malta	473	1	1058031	321906	11146	396
Alfred Sant	Alfred Sant	537789116260209	Facebook	55_64	55-64	MT	Malta	124	1	770812	283734	3795	412
David Casa	David Casa	193035580892638	Facebook	55_64	55-64	MT	Malta	104	1	638225	171755	2274	158
Josef Caruana		166617437361908	Facebook	55_64	55-64	MT	Malta	67	1	595326	182054	2619	288
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	55_64	55-64	MT	Malta	142	1	550517	163598	2620	112
Joe Sammut		433245190070343	Facebook	55_64	55-64	MT	Malta	80	1	496774	179209	2372	200
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	55_64	55-64	MT	Malta	14	1	399462	174277	1850	545
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	55_64	55-64	MT	Malta	132	1	354356	79969	3113	0
Frank Psaila		458318884361628	Facebook	55_64	55-64	MT	Malta	84	1	241024	64777	1916	20
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	55_64	55-64	MT	Malta	25	1	238650	83236	1197	188
PD Martin Cauchi Inglott		181379916072401	Facebook	55_64	55-64	MT	Malta	47	1	236093	81375	1389	71
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	55_64	55-64	MT	Malta	44	1	212903	97864	1425	156
David Stellini	David Stellini	1911257335785088	Facebook	55_64	55-64	MT	Malta	10	1	158259	70901	475	77
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	55_64	55-64	MT	Malta	22	1	94814	25754	400	16
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	55_64	55-64	MT	Malta	14	1	93255	32772	297	11
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	55_64	55-64	MT	Malta	73	1	91270	20538	1679	0
Ian Borg	Ian Borg	151496594943131	Facebook	55_64	55-64	MT	Malta	6	1	83102	32678	111	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	55_64	55-64	MT	Malta	53	1	72773	24566	840	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	55_64	55-64	MT	Malta	21	1	53432	18271	354	0
Josianne Cutajar		337620233111013	Facebook	55_64	55-64	MT	Malta	12	1	47507	10026	213	0
Peter Agius	Peter Agius	263881160919130	Facebook	55_64	55-64	MT	Malta	10	1	44975	9348	179	0
Noel Cassar		290329184871610	Facebook	55_64	55-64	MT	Malta	7	1	44393	9255	111	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	55_64	55-64	MT	Malta	6	1	43546	15808	245	45
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	55_64	55-64	MT	Malta	13	1	37119	7581	372	21
James Grech		1050376408471129	Facebook	55_64	55-64	MT	Malta	12	1	35070	7389	138	0
